trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
33,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,4,0,5,0,0,0,0,8,4,4,8,0,0,collision_intent:4;state:4,32,6,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
33,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,5,0,6,0,0,0,0,10,5,5,10,0,0,collision_intent:5;state:5,31,6,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
33,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,4,0,5,0,0,0,0,8,4,4,8,0,0,collision_intent:4;state:4,32,6,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
33,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,5,0,6,0,0,0,0,11,6,5,11,0,0,collision_intent:5;state:5;target:1,33,3,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
34,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,101,30,99,3,0,0,0,205,102,103,205,0,63,clue:2;collision_intent:101;state:101;target:1,701,118,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
34,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,101,30,93,9,0,0,0,204,101,103,204,0,62,clue:2;collision_intent:101;state:101,728,93,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
34,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,99,27,83,17,1,3,1,201,100,101,201,0,57,clue:2;collision_intent:100;state:99,730,92,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
34,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,102,31,102,1,1,2,1,208,104,104,208,0,66,clue:2;collision_intent:104;state:102,715,101,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
34,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,102,31,103,0,0,0,0,207,103,104,207,0,65,clue:2;collision_intent:103;state:102,723,95,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
35,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,10,7,11,0,0,0,0,21,10,11,21,0,15,clue:1;collision_intent:10;state:10,79,11,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
35,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,10,8,10,1,0,0,0,21,10,11,21,0,17,clue:1;collision_intent:10;state:10,79,12,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
35,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,10,8,11,0,0,1,1,23,12,11,23,0,18,clue:1;collision_intent:12;state:10,77,10,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
35,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,11,9,12,0,0,0,0,24,12,12,24,0,20,clue:1;collision_intent:11;state:11;target:1,75,13,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
35,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,11,8,12,0,0,0,0,23,11,12,23,0,17,clue:1;collision_intent:11;state:11,75,13,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
36,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,96,79,76,21,1,2,1,195,97,98,195,0,161,clue:2;collision_intent:97;state:96,677,98,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
36,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,94,77,70,25,1,3,2,193,97,96,193,0,159,clue:2;collision_intent:97;state:94,681,96,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
36,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,96,79,92,5,0,0,0,195,97,98,195,0,161,clue:2;collision_intent:96;state:96;target:1,678,98,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
36,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,97,81,72,26,0,0,0,196,97,99,196,0,164,clue:2;collision_intent:97;state:97,667,107,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
36,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,94,77,87,8,1,3,1,192,96,96,192,0,158,clue:2;collision_intent:96;state:94,699,79,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
37,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,28,13,29,0,0,0,0,57,28,29,57,0,27,clue:1;collision_intent:28;state:28,190,36,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
37,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,27,12,28,0,0,0,0,55,27,28,55,0,25,clue:1;collision_intent:27;state:27,201,28,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
37,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,28,12,27,2,0,0,0,58,29,29,58,0,26,clue:1;collision_intent:28;state:28;target:1,196,30,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
37,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,28,13,27,2,0,0,0,57,28,29,57,0,27,clue:1;collision_intent:28;state:28,194,33,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
37,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,28,13,29,0,0,0,0,57,28,29,57,0,27,clue:1;collision_intent:28;state:28,203,24,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
38,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,15,0,16,0,0,0,0,30,15,15,30,0,0,collision_intent:15;state:15,106,16,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
38,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,15,0,16,0,0,0,0,30,15,15,30,0,0,collision_intent:15;state:15,100,22,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
38,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,15,0,16,0,0,0,0,30,15,15,30,0,0,collision_intent:15;state:15,105,18,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
38,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,15,0,16,0,0,0,0,30,15,15,30,0,0,collision_intent:15;state:15,102,20,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
38,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,16,0,17,0,0,0,0,33,17,16,33,0,0,collision_intent:16;state:16;target:1,106,14,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
39,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,2,0,3,0,0,0,0,4,2,2,4,0,0,collision_intent:2;state:2,11,0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
39,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,1,0,2,0,0,0,0,2,1,1,2,0,0,collision_intent:1;state:1,13,1,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
39,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,2,0,3,0,0,0,0,5,3,2,5,0,0,collision_intent:2;state:2;target:1,8,3,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
39,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,1,0,2,0,0,0,0,2,1,1,2,0,0,collision_intent:1;state:1,8,5,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
39,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,1,0,2,0,0,0,0,3,2,1,3,0,0,collision_intent:2;state:1,10,3,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
40,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,65,51,62,4,0,0,0,132,65,67,132,0,104,clue:2;collision_intent:65;state:65,464,63,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
40,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,64,50,59,6,0,0,0,130,64,66,130,0,102,clue:2;collision_intent:64;state:64,454,75,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
40,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,64,50,63,2,0,1,1,131,65,66,131,0,103,clue:2;collision_intent:65;state:64,471,57,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
40,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,66,52,59,8,0,0,0,134,66,68,134,0,106,clue:2;collision_intent:66;state:66,460,66,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
40,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,65,51,45,21,0,0,0,133,66,67,133,0,105,clue:2;collision_intent:65;state:65;target:1,463,64,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,2,0,3,0,0,0,0,4,2,2,4,0,0,collision_intent:2;state:2,11,0,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,1,0,2,0,0,0,0,2,1,1,2,0,0,collision_intent:1;state:1,12,2,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,1,0,2,0,0,0,0,3,2,1,3,0,0,collision_intent:2;state:1,12,1,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,1,0,2,0,0,0,0,2,1,1,2,0,0,collision_intent:1;state:1,11,1,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,2,0,3,0,0,0,0,5,3,2,5,0,0,collision_intent:2;state:2;target:1,7,4,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,137,105,109,29,0,0,0,277,137,140,277,0,213,clue:3;collision_intent:137;state:137,981,144,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,136,104,112,25,0,0,0,276,137,139,276,0,212,clue:3;collision_intent:136;state:136;target:1,995,133,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,02,139,106,108,32,0,0,0,282,140,142,282,0,216,clue:3;collision_intent:140;state:139,977,144,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,03,138,106,106,33,2,4,2,282,141,141,282,0,218,clue:3;collision_intent:141;state:138,981,139,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,04,142,110,104,39,0,0,0,287,142,145,287,0,223,clue:3;collision_intent:142;state:142,977,138,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
43,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,00,97,91,96,2,0,0,0,196,97,99,196,0,184,clue:2;collision_intent:97;state:97,669,120,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
43,DMCHBA,bernoulli,0.25,25,625,5,140,125.0,g25_d140_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,01,97,91,68,30,0,0,0,196,97,99,196,0,184,clue:2;collision_intent:97;state:97,681,108,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density140/bernoulli_025/dmchba,g25_d140_bernoulli_025_dmchba
