trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level
461,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,88.93963610119013,88.93963610119013,5,5,5,185,51,136,53,4,21,17,484,0,534,889,713,196,338,385,149,0.703155818540434,53.4,14.9,collision_intent:196;pi_clear_path:2;pi_entry:147;state:189,0.44999999999999996,0.18014705882352944,known_visit_core_500,10,4,8,2,10.0,1
462,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,42.637980420519305,42.637980420519305,2,2,2,97,25,95,6,3,6,4,222,0,320,509,450,102,218,203,117,0.6891271056661562,32.0,11.7,collision_intent:102;pi_entry:117;state:101,0.25,0.044736842105263186,known_visit_core_500,10,4,8,1,5.0,1
463,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,61.00627250040065,61.00627250040065,2,2,2,140,36,122,22,2,3,3,314,0,409,683,543,144,265,288,121,0.6838790931989924,40.9,12.1,collision_intent:144;pi_entry:121;state:144,0.30000000000000004,0.09836065573770503,known_visit_core_500,10,4,8,0,0.0,0
464,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,90.5363830806993,90.5363830806993,12,12,12,187,53,126,65,4,4,2,481,0,520,858,702,190,330,381,139,0.7090909090909091,52.0,13.9,collision_intent:190;pi_clear_path:1;pi_entry:138;state:191,0.6000000000000001,0.2579365079365079,known_visit_core_500,10,4,8,1,5.0,1
465,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,120.21370043454282,120.21370043454282,14,14,14,197,68,142,59,6,16,9,718,0,572,928,788,208,364,409,163,0.7216117216117216,57.2,16.3,collision_intent:208;pi_clear_path:4;pi_entry:159;state:201,0.25,0.12676056338028174,known_visit_core_500,10,4,8,4,20.0,1
466,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,80.4561637100904,80.4561637100904,12,12,12,160,47,112,52,3,0,0,439,0,488,751,713,162,326,326,162,0.7290388548057259,48.8,16.2,collision_intent:162;pi_clear_path:3;pi_entry:159;state:164,0.25,0.15625,known_visit_core_500,10,4,8,0,0.0,0
467,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,47.67121976709021,47.67121976709021,8,8,8,110,28,86,28,0,0,0,243,0,404,574,637,110,294,224,180,0.7230419977298524,40.4,18.0,collision_intent:110;pi_entry:180;state:114,0.25,0.06395348837209291,known_visit_core_500,10,4,8,0,0.0,0
468,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,79.6374514838628,79.6374514838628,7,7,7,155,45,123,36,5,7,5,438,0,456,748,620,164,292,323,133,0.7077625570776256,45.6,13.3,collision_intent:164;pi_clear_path:5;pi_entry:128;state:159,0.30000000000000004,0.10365853658536595,known_visit_core_500,10,4,8,1,5.0,1
469,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,58.000249360195035,58.000249360195035,4,4,4,133,34,124,13,3,5,4,303,0,416,648,596,137,279,274,142,0.7129186602870813,41.6,14.2,collision_intent:137;pi_entry:142;state:137,0.3500000000000001,0.07258064516129026,known_visit_core_500,10,4,8,0,0.0,0
470,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,70.22930179753403,70.22930179753403,11,11,11,155,41,120,39,2,6,6,372,0,490,759,711,160,330,319,171,0.7181818181818181,49.0,17.1,collision_intent:160;pi_clear_path:2;pi_entry:169;state:159,0.1499999999999999,0.0625,known_visit_core_500,10,4,8,0,0.0,0
471,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,35.56844921427906,35.56844921427906,3,3,3,83,21,76,11,3,0,0,186,0,306,430,486,84,222,171,135,0.7319277108433735,30.6,13.5,collision_intent:84;pi_clear_path:1;pi_entry:134;state:87,0.3500000000000001,0.07894736842105265,known_visit_core_500,10,4,8,0,0.0,0
472,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,87.76641631644506,87.76641631644506,8,8,8,131,51,106,29,3,4,1,537,0,420,664,595,136,284,271,149,0.699177438307873,42.0,14.9,collision_intent:136;pi_clear_path:4;pi_entry:145;state:135,0.3500000000000001,0.1367924528301887,known_visit_core_500,10,4,8,1,5.0,1
473,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.65472279277834,67.65472279277834,6,6,6,155,39,134,25,6,8,7,353,0,459,728,649,159,300,318,141,0.7211111111111111,45.9,14.1,collision_intent:159;pi_entry:141;state:159,0.3500000000000001,0.08208955223880587,known_visit_core_500,10,4,8,1,5.0,1
474,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,105.6242211293607,105.6242211293607,10,10,10,207,60,154,57,6,24,15,590,0,626,1013,865,217,409,428,198,0.7049714751426243,62.6,19.8,collision_intent:217;pi_clear_path:2;pi_entry:196;state:211,0.5,0.0844155844155845,known_visit_core_500,10,4,8,5,25.0,1
475,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,66.68094033022122,66.68094033022122,9,9,9,148,39,112,40,2,2,1,348,0,454,732,630,153,301,305,149,0.6976744186046512,45.4,14.9,collision_intent:153;pi_clear_path:2;pi_entry:147;state:152,0.25,0.1517857142857142,known_visit_core_500,10,4,8,1,5.0,1
476,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,66.46975782704303,66.46975782704303,7,7,7,135,38,106,33,6,10,5,368,0,446,710,627,143,303,282,164,0.6905286343612335,44.6,16.4,collision_intent:143;pi_clear_path:3;pi_entry:161;state:139,0.25,0.12264150943396235,known_visit_core_500,10,4,8,2,10.0,1
477,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,62.77462095009436,62.77462095009436,7,7,7,141,36,120,25,6,10,6,328,0,432,662,633,146,286,291,141,0.7386231038506418,43.2,14.1,collision_intent:146;pi_clear_path:1;pi_entry:140;state:145,0.5,0.07499999999999996,known_visit_core_500,10,4,8,2,10.0,1
478,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,53.45592924476268,53.45592924476268,4,4,4,119,31,108,15,6,15,10,287,0,409,624,601,127,282,250,159,0.7120853080568721,40.9,15.9,collision_intent:127;pi_clear_path:1;pi_entry:158;state:123,0.55,0.07870370370370372,known_visit_core_500,10,4,8,2,10.0,1
479,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,113.41037406048726,113.41037406048726,10,10,10,173,65,145,32,3,3,3,683,0,515,837,707,180,335,357,158,0.704183266932271,51.5,15.8,collision_intent:180;pi_clear_path:5;pi_entry:153;state:177,0.44999999999999996,0.16724137931034488,known_visit_core_500,10,4,8,0,0.0,0
480,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,89.87856890992607,89.87856890992607,7,7,7,183,52,149,38,5,10,4,490,0,543,898,731,192,351,379,164,0.6942070275403609,54.3,16.4,collision_intent:192;pi_clear_path:3;pi_entry:161;state:187,0.5,0.11577181208053688,known_visit_core_500,10,4,8,3,15.0,1
481,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,86.15355382711655,86.15355382711655,7,7,7,152,50,111,45,8,14,3,498,0,478,776,658,156,322,312,166,0.6811594202898551,47.8,16.6,collision_intent:156;pi_clear_path:5;pi_entry:161;state:156,0.3500000000000001,0.15990990990990994,known_visit_core_500,10,4,8,4,70.0,3
482,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,69.39633073053278,69.39633073053278,7,7,7,159,40,121,42,2,2,2,353,0,470,778,631,161,309,324,146,0.6814254859611231,47.0,14.6,collision_intent:161;pi_entry:146;state:163,0.1499999999999999,0.08884297520661155,known_visit_core_500,10,4,8,0,0.0,0
483,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,57.273863330727615,57.273863330727615,5,5,5,131,34,119,16,1,2,1,290,0,411,633,600,134,277,269,142,0.7220216606498195,41.1,14.2,collision_intent:134;pi_clear_path:1;pi_entry:141;state:135,0.44999999999999996,0.07773109243697474,known_visit_core_500,10,4,8,1,5.0,1
484,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,49.21871408288772,49.21871408288772,6,6,6,112,29,95,21,3,1,1,253,0,353,548,509,114,239,230,123,0.7118881118881119,35.3,12.3,collision_intent:114;pi_clear_path:1;pi_entry:122;state:116,0.25,0.10789473684210527,known_visit_core_500,10,4,8,0,0.0,0
485,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,93.05763672413869,93.05763672413869,12,12,12,177,54,124,57,7,6,4,529,0,535,870,734,186,349,367,168,0.7017208413001912,53.5,16.8,collision_intent:186;pi_clear_path:4;pi_entry:164;state:181,0.3999999999999999,0.1693548387096775,known_visit_core_500,10,4,8,1,5.0,1
486,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,108.28670155275098,108.28670155275098,12,12,12,176,61,140,40,6,21,12,650,0,556,900,767,190,366,370,186,0.699179580674567,55.6,18.6,collision_intent:190;pi_clear_path:6;pi_entry:180;state:180,0.25,0.13214285714285712,known_visit_core_500,10,4,8,4,20.0,1
487,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,37.08839573563093,37.08839573563093,1,1,1,86,22,86,4,2,3,3,193,0,328,466,515,88,240,178,150,0.7182705718270572,32.8,15.0,collision_intent:88;pi_entry:150;state:90,0.3500000000000001,0.04069767441860472,known_visit_core_500,10,4,8,0,0.0,0
488,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,54.97146217869154,54.97146217869154,3,3,3,126,32,122,8,5,11,8,287,0,415,653,590,134,281,264,151,0.7015457788347206,41.5,15.1,collision_intent:134;pi_entry:151;state:130,0.25,0.03688524590163933,known_visit_core_500,10,4,8,2,10.0,1
489,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,75.84509747333051,75.84509747333051,9,9,9,154,43,118,40,1,15,13,414,0,459,735,640,160,299,318,141,0.7150837988826816,45.9,14.1,collision_intent:160;pi_clear_path:2;pi_entry:139;state:158,0.3999999999999999,0.12288135593220328,known_visit_core_500,10,4,8,1,5.0,1
490,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,106.82506813429082,106.82506813429082,12,12,12,196,62,142,58,3,3,2,603,0,573,962,756,203,370,403,170,0.6816952209197475,57.3,17.0,collision_intent:203;pi_clear_path:5;pi_entry:165;state:200,0.25,0.158450704225352,known_visit_core_500,10,4,8,0,0.0,0
491,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,83.59133725752856,83.59133725752856,11,11,11,163,48,109,58,0,4,4,463,0,462,762,624,167,295,334,128,0.7050847457627119,46.2,12.8,collision_intent:167;pi_clear_path:2;pi_entry:126;state:167,0.10000000000000009,0.1490825688073394,known_visit_core_500,10,4,8,0,0.0,0
492,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,82.19442935548152,82.19442935548152,9,9,9,150,47,118,36,2,10,5,474,0,431,717,576,157,274,311,120,0.7007299270072993,43.1,12.0,collision_intent:157;pi_clear_path:3;pi_entry:117;state:154,0.25,0.11440677966101687,known_visit_core_500,10,4,8,2,10.0,1
493,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,59.83831744209591,59.83831744209591,4,4,4,136,35,118,22,4,9,6,310,0,448,685,658,141,307,281,167,0.7152173913043478,44.8,16.7,collision_intent:141;pi_entry:167;state:140,0.25,0.0847457627118644,known_visit_core_500,10,4,8,2,10.0,1
494,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,164.65612666839075,164.65612666839075,16,16,16,229,90,153,80,9,59,26,1048,0,697,1128,961,246,451,479,218,0.7113249444855663,69.7,21.8,collision_intent:246;pi_clear_path:10;pi_entry:208;state:233,0.3500000000000001,0.2761437908496731,known_visit_core_500,10,4,8,13,135.0,3
495,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,39.73770536071932,39.73770536071932,0,0,0,90,23,88,6,3,0,0,207,0,312,469,466,92,220,186,126,0.7071320182094082,31.2,12.6,collision_intent:92;pi_clear_path:1;pi_entry:125;state:94,0.1499999999999999,0.022727272727272707,known_visit_core_500,10,4,8,0,0.0,0
496,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,75.12750538166691,75.12750538166691,9,9,9,149,44,126,27,1,0,0,408,0,460,722,658,152,308,305,155,0.7121212121212122,46.0,15.5,collision_intent:152;pi_clear_path:3;pi_entry:152;state:153,0.25,0.09126984126984117,known_visit_core_500,10,4,8,0,0.0,0
497,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,89.94447886267972,89.94447886267972,8,8,8,166,52,141,29,3,7,4,510,0,516,817,730,171,345,341,175,0.7059961315280464,51.6,17.5,collision_intent:171;pi_clear_path:1;pi_entry:174;state:170,0.30000000000000004,0.23226950354609932,known_visit_core_500,10,4,8,1,5.0,1
498,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,90.1068829794708,90.1068829794708,14,14,14,188,52,120,72,2,20,17,495,0,563,911,777,197,366,389,174,0.7082953509571559,56.3,17.4,collision_intent:197;pi_clear_path:4;pi_entry:170;state:192,0.3999999999999999,0.10416666666666674,known_visit_core_500,10,4,8,2,10.0,1
499,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,94.33287243070814,94.33287243070814,7,7,7,199,55,153,50,1,5,4,502,0,563,947,742,206,357,409,154,0.6928104575163399,56.3,15.4,collision_intent:206;pi_clear_path:2;pi_entry:152;state:203,0.44999999999999996,0.16176470588235303,known_visit_core_500,10,4,8,1,5.0,1
