trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level
29,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,43,2,3,35,9,0,0,0,0,148,87,61,176,171,known_visit_core_500,10,4,8,0,0.0,0
29,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,44,5,1,43,2,0,0,0,0,126,89,37,192,177,known_visit_core_500,10,4,8,0,0.0,0
30,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,28,5,0,29,0,0,0,0,0,108,57,51,114,112,known_visit_core_500,10,4,8,0,0.0,0
30,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,27,0,3,19,9,0,1,1,0,88,55,33,121,125,known_visit_core_500,10,4,8,0,0.0,0
30,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,27,3,0,28,0,1,0,0,0,84,55,29,132,118,known_visit_core_500,10,4,8,0,0.0,0
30,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,14,2,1,10,5,0,3,3,0,54,34,20,135,145,known_visit_core_500,10,4,8,0,0.0,0
31,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,42,3,4,31,12,0,0,0,0,141,85,56,188,158,known_visit_core_500,10,4,8,0,0.0,0
31,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,31,2,1,30,2,2,0,0,0,86,65,21,202,199,known_visit_core_500,10,4,8,0,0.0,0
31,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,2,3,23,13,1,0,0,0,128,73,55,191,167,known_visit_core_500,10,4,8,0,0.0,0
31,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,42,3,1,34,9,0,0,0,0,132,85,47,181,174,known_visit_core_500,10,4,8,0,0.0,0
32,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,52,7,0,52,1,1,1,1,0,157,106,51,177,148,known_visit_core_500,10,4,8,0,0.0,0
32,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,52,1,3,46,7,1,0,0,0,144,105,39,171,167,known_visit_core_500,10,4,8,0,0.0,0
32,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,2,2,28,6,0,0,0,0,99,70,29,218,165,known_visit_core_500,10,4,8,0,0.0,0
32,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,24,0,3,16,9,0,10,2,0,82,52,30,210,189,known_visit_core_500,10,4,8,0,0.0,0
33,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,35,2,2,25,11,1,1,1,0,97,73,24,193,146,known_visit_core_500,10,4,8,0,0.0,0
33,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,4,2,34,4,0,2,2,0,121,76,45,161,155,known_visit_core_500,10,4,8,0,0.0,0
33,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,2,3,22,11,1,2,2,0,103,68,35,179,155,known_visit_core_500,10,4,8,0,0.0,0
33,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,37,2,3,25,13,0,0,0,0,116,75,41,159,161,known_visit_core_500,10,4,8,0,0.0,0
34,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,28,5,0,29,0,0,0,0,0,102,57,45,127,113,known_visit_core_500,10,4,8,0,0.0,0
34,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,27,1,2,20,8,1,4,2,0,93,57,36,136,113,known_visit_core_500,10,4,8,0,0.0,0
34,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,3,2,22,7,0,1,1,0,84,58,26,144,114,known_visit_core_500,10,4,8,0,0.0,0
34,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,23,1,1,22,2,1,1,1,0,63,48,15,137,142,known_visit_core_500,10,4,8,0,0.0,0
35,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,2,1,21,12,0,5,5,0,110,67,43,161,143,known_visit_core_500,10,4,8,0,0.0,0
35,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,1,2,28,6,0,1,1,0,98,68,30,163,153,known_visit_core_500,10,4,8,0,0.0,0
35,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,34,3,1,34,1,1,2,2,0,113,69,44,169,131,known_visit_core_500,10,4,8,0,0.0,0
35,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,4,0,34,0,1,0,0,0,93,68,25,175,146,known_visit_core_500,10,4,8,0,0.0,0
36,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,50,4,1,39,12,0,8,8,0,141,103,38,208,158,known_visit_core_500,10,4,8,0,0.0,0
36,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,44,4,0,39,6,0,11,9,0,122,93,29,207,178,known_visit_core_500,10,4,8,0,0.0,0
36,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,48,2,4,24,25,0,1,1,0,143,99,44,203,161,known_visit_core_500,10,4,8,0,0.0,0
36,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,0,5,18,19,0,0,0,0,101,74,27,238,167,known_visit_core_500,10,4,8,0,0.0,0
37,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,29,4,3,25,5,0,0,0,0,110,60,50,155,173,known_visit_core_500,10,4,8,0,0.0,0
37,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,3,2,30,4,0,1,1,0,117,67,50,161,160,known_visit_core_500,10,4,8,0,0.0,0
37,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,29,2,3,24,6,1,0,0,0,96,60,36,168,174,known_visit_core_500,10,4,8,0,0.0,0
37,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,27,1,3,20,8,0,3,2,0,115,59,56,156,167,known_visit_core_500,10,4,8,0,0.0,0
38,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,1,4,23,19,0,3,3,0,128,84,44,176,161,known_visit_core_500,10,4,8,0,0.0,0
38,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,38,2,2,32,7,0,3,1,0,122,78,44,171,172,known_visit_core_500,10,4,8,0,0.0,0
38,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,1,4,21,6,0,0,0,0,95,55,40,210,160,known_visit_core_500,10,4,8,0,0.0,0
38,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,40,6,0,40,1,1,1,1,0,120,82,38,184,161,known_visit_core_500,10,4,8,0,0.0,0
39,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,37,2,1,36,2,0,0,0,0,139,75,64,170,150,known_visit_core_500,10,4,8,0,0.0,0
39,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,2,2,30,7,1,1,1,0,104,75,29,183,171,known_visit_core_500,10,4,8,0,0.0,0
39,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,37,2,2,21,17,0,1,1,0,109,75,34,172,178,known_visit_core_500,10,4,8,0,0.0,0
39,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,38,4,0,39,0,2,0,0,0,107,77,30,192,160,known_visit_core_500,10,4,8,0,0.0,0
40,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,45,0,3,30,16,0,6,6,0,127,94,33,223,184,known_visit_core_500,10,4,8,0,0.0,0
40,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,46,5,0,41,6,0,2,2,0,142,94,48,218,175,known_visit_core_500,10,4,8,0,0.0,0
40,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,2,2,43,4,1,1,1,0,134,94,40,213,188,known_visit_core_500,10,4,8,0,0.0,0
40,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,46,3,4,30,17,0,3,3,0,132,93,39,214,189,known_visit_core_500,10,4,8,0,0.0,0
41,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,26,2,1,23,4,0,1,1,0,90,54,36,128,117,known_visit_core_500,10,4,8,0,0.0,0
41,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,24,2,2,22,3,0,0,0,0,82,50,32,139,113,known_visit_core_500,10,4,8,0,0.0,0
41,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,27,4,0,28,0,2,0,0,0,86,55,31,133,116,known_visit_core_500,10,4,8,0,0.0,0
41,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,2,0,24,3,0,1,1,0,77,54,23,133,125,known_visit_core_500,10,4,8,0,0.0,0
42,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,49,0,5,17,33,0,0,0,0,137,102,35,202,149,known_visit_core_500,10,4,8,0,0.0,0
42,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,59,4,4,46,14,0,13,3,0,173,122,51,182,134,known_visit_core_500,10,4,8,0,0.0,0
42,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,13,0,2,12,2,0,3,1,0,66,30,36,243,180,known_visit_core_500,10,4,8,0,0.0,0
42,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,42,6,1,42,1,1,1,1,0,113,87,26,190,186,known_visit_core_500,10,4,8,0,0.0,0
43,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,44,3,2,36,9,1,0,0,0,152,90,62,261,262,known_visit_core_500,10,4,8,0,0.0,0
43,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,53,2,3,43,11,1,52,6,0,240,112,128,234,201,known_visit_core_500,10,4,8,0,0.0,0
43,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,47,3,1,42,6,2,6,6,0,126,100,26,272,277,known_visit_core_500,10,4,8,0,0.0,0
43,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,57,2,4,32,26,3,0,0,0,157,118,39,258,259,known_visit_core_500,10,4,8,0,0.0,0
44,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,39,3,1,26,14,0,14,4,0,114,84,30,200,180,known_visit_core_500,10,4,8,0,0.0,0
44,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,50,6,0,51,0,0,0,0,0,147,101,46,191,155,known_visit_core_500,10,4,8,0,0.0,0
44,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,36,0,1,26,11,1,3,3,0,109,75,34,210,175,known_visit_core_500,10,4,8,0,0.0,0
44,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,40,1,5,30,11,1,2,2,0,124,84,40,208,161,known_visit_core_500,10,4,8,0,0.0,0
45,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,37,5,1,35,3,0,0,0,0,125,75,50,173,155,known_visit_core_500,10,4,8,0,0.0,0
45,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,29,1,2,22,8,0,0,0,0,105,60,45,182,167,known_visit_core_500,10,4,8,0,0.0,0
45,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,36,1,1,33,4,1,2,2,0,108,76,32,180,166,known_visit_core_500,10,4,8,0,0.0,0
45,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,3,1,36,1,1,0,0,0,116,74,42,182,156,known_visit_core_500,10,4,8,0,0.0,0
46,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,61,6,2,45,17,1,0,0,0,178,123,55,210,163,known_visit_core_500,10,4,8,0,0.0,0
46,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,38,3,0,37,2,1,1,1,0,88,78,10,254,208,known_visit_core_500,10,4,8,0,0.0,0
46,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,53,1,2,43,11,1,6,6,0,158,114,44,220,173,known_visit_core_500,10,4,8,0,0.0,0
46,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,44,0,5,29,16,1,8,3,0,127,93,34,238,185,known_visit_core_500,10,4,8,0,0.0,0
47,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,24,4,0,25,0,0,0,0,0,88,49,39,129,111,known_visit_core_500,10,4,8,0,0.0,0
47,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,24,0,1,18,7,1,0,0,0,77,49,28,129,122,known_visit_core_500,10,4,8,0,0.0,0
47,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,22,1,2,16,7,1,0,0,0,73,47,26,135,120,known_visit_core_500,10,4,8,0,0.0,0
47,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,23,5,0,24,0,1,0,0,0,90,47,43,118,120,known_visit_core_500,10,4,8,0,0.0,0
48,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,25,2,2,23,3,1,7,2,0,111,55,56,150,111,known_visit_core_500,10,4,8,0,0.0,0
48,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,30,4,0,31,0,0,0,0,0,87,61,26,153,132,known_visit_core_500,10,4,8,0,0.0,0
48,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,3,1,29,2,1,0,0,0,88,61,27,158,126,known_visit_core_500,10,4,8,0,0.0,0
48,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,30,1,1,25,6,1,0,0,0,86,61,25,161,125,known_visit_core_500,10,4,8,0,0.0,0
49,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,51,2,5,32,20,0,1,1,0,141,104,37,192,203,known_visit_core_500,10,4,8,0,0.0,0
49,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,49,1,4,39,11,0,3,1,0,140,101,39,218,178,known_visit_core_500,10,4,8,0,0.0,0
49,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,31,6,0,31,1,0,0,0,0,103,64,39,240,192,known_visit_core_500,10,4,8,0,0.0,0
49,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,51,1,4,30,22,0,0,0,0,152,103,49,208,176,known_visit_core_500,10,4,8,0,0.0,0
50,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,57,4,4,50,8,0,0,0,0,165,115,50,194,159,known_visit_core_500,10,4,8,0,0.0,0
50,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,23,2,3,18,6,1,0,0,0,85,50,35,234,199,known_visit_core_500,10,4,8,0,0.0,0
50,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,56,1,3,40,17,2,1,1,0,161,114,47,190,167,known_visit_core_500,10,4,8,0,0.0,0
50,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,41,3,2,34,8,0,0,0,0,107,85,22,240,171,known_visit_core_500,10,4,8,0,0.0,0
51,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,35,0,5,20,16,0,0,0,0,86,72,14,223,163,known_visit_core_500,10,4,8,0,0.0,0
51,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,42,3,3,31,12,0,0,0,0,117,87,30,196,160,known_visit_core_500,10,4,8,0,0.0,0
51,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,6,1,44,1,0,0,0,0,144,89,55,183,146,known_visit_core_500,10,4,8,0,0.0,0
51,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,41,1,3,36,6,1,3,2,0,126,86,40,190,157,known_visit_core_500,10,4,8,0,0.0,0
52,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,42,0,5,28,15,0,6,1,0,141,86,55,177,180,known_visit_core_500,10,4,8,0,0.0,0
52,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,28,2,2,20,9,0,0,0,0,98,58,40,212,189,known_visit_core_500,10,4,8,0,0.0,0
52,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,39,8,0,40,0,0,0,0,0,122,80,42,202,175,known_visit_core_500,10,4,8,0,0.0,0
52,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,43,0,5,22,22,0,1,1,0,138,88,50,187,174,known_visit_core_500,10,4,8,0,0.0,0
53,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,39,1,4,20,20,0,0,0,0,117,80,37,199,163,known_visit_core_500,10,4,8,0,0.0,0
53,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,43,1,3,35,9,0,0,0,0,119,88,31,186,174,known_visit_core_500,10,4,8,0,0.0,0
53,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,4,1,41,4,0,0,0,0,123,89,34,197,159,known_visit_core_500,10,4,8,0,0.0,0
53,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,44,4,1,41,4,4,0,0,0,120,89,31,205,154,known_visit_core_500,10,4,8,0,0.0,0
54,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,30,3,1,29,2,1,0,0,0,89,61,28,160,140,known_visit_core_500,10,4,8,0,0.0,0
54,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,29,4,0,30,0,0,0,0,0,110,60,50,144,135,known_visit_core_500,10,4,8,0,0.0,0
54,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,29,1,1,22,8,0,0,0,0,107,59,48,147,135,known_visit_core_500,10,4,8,0,0.0,0
54,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,2,0,27,3,0,0,0,0,83,59,24,160,146,known_visit_core_500,10,4,8,0,0.0,0
55,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,1,3,27,7,0,1,1,0,118,68,50,217,179,known_visit_core_500,10,4,8,0,0.0,0
55,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,48,1,6,30,19,0,3,2,0,125,100,25,205,184,known_visit_core_500,10,4,8,0,0.0,0
55,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,50,4,3,42,9,0,0,0,0,165,101,64,179,170,known_visit_core_500,10,4,8,0,0.0,0
55,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,36,4,3,27,10,0,0,0,0,106,74,32,230,178,known_visit_core_500,10,4,8,0,0.0,0
56,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,54,3,3,34,21,0,3,3,0,154,112,42,160,139,known_visit_core_500,10,4,8,0,0.0,0
56,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,39,2,3,29,11,0,1,1,0,109,81,28,187,157,known_visit_core_500,10,4,8,0,0.0,0
56,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,2,2,27,4,1,0,0,0,98,63,35,206,149,known_visit_core_500,10,4,8,0,0.0,0
56,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,3,2,28,4,0,0,0,0,92,64,28,193,168,known_visit_core_500,10,4,8,0,0.0,0
57,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,23,0,3,13,11,0,70,5,0,199,50,149,160,161,known_visit_core_500,10,4,8,0,0.0,0
57,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,22,2,2,16,7,0,1,1,0,78,47,31,192,251,known_visit_core_500,10,4,8,0,0.0,0
57,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,58,7,0,56,3,1,4,2,0,187,118,69,133,201,known_visit_core_500,10,4,8,0,0.0,0
57,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,13,1,1,10,4,1,3,1,0,57,29,28,226,238,known_visit_core_500,10,4,8,0,0.0,0
58,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,51,3,2,43,9,0,2,1,0,155,105,50,217,173,known_visit_core_500,10,4,8,0,0.0,0
58,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,42,4,2,33,10,0,6,2,0,160,89,71,215,170,known_visit_core_500,10,4,8,0,0.0,0
58,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,2,2,30,6,1,12,3,0,122,76,46,225,198,known_visit_core_500,10,4,8,0,0.0,0
58,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,38,1,3,20,19,1,0,0,0,108,79,29,223,213,known_visit_core_500,10,4,8,0,0.0,0
59,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,29,2,2,23,7,0,0,0,0,96,59,37,148,134,known_visit_core_500,10,4,8,0,0.0,0
59,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,28,1,1,26,3,1,1,1,0,99,57,42,141,137,known_visit_core_500,10,4,8,0,0.0,0
