trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message,debug_max_events
11,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,485,485,0,361,126,0,0,0,1416,1195,220,495,921,980,436,0,0,0.2391304347826087,3.9224376731301938,0.0,0.8989690721649485,0.0,1.2077562326869806,collision_intent:495;pi_entry:436;state:485,246,717,0.04293628808864258,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
12,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,480,480,0,361,121,0,0,0,1402,1150,251,501,901,981,421,0,0,0.2788888888888889,3.8836565096952906,0.0,0.8770833333333333,0.0,1.1662049861495845,collision_intent:501;pi_entry:421;state:480,241,713,0.07063711911357351,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
13,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,528,528,0,361,169,0,0,0,1521,1257,264,546,975,1074,447,0,0,0.27076923076923076,4.213296398891967,0.0,0.8465909090909091,0.0,1.2382271468144044,collision_intent:546;pi_entry:447;state:528,265,765,0.006925207756232732,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
14,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,462,462,0,361,103,0,0,0,1358,1129,228,474,884,936,422,0,0,0.2582106455266138,3.7617728531855956,0.0,0.9134199134199135,0.0,1.1689750692520775,collision_intent:474;pi_entry:422;state:462,232,679,0.037396121883656486,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
15,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,489,489,0,361,130,0,0,0,1412,1166,245,494,918,983,429,0,0,0.26717557251908397,3.9113573407202216,0.0,0.8773006134969326,0.0,1.188365650969529,collision_intent:494;pi_entry:429;state:489,246,707,0.0013850415512466352,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
16,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,491,491,0,361,132,0,0,0,1431,1208,222,506,925,997,434,0,0,0.24025974025974026,3.96398891966759,0.0,0.8839103869653768,0.0,1.2022160664819945,collision_intent:506;pi_entry:434;state:491,249,730,0.0761772853185596,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
17,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,515,515,0,361,156,0,0,0,1474,1227,246,522,952,1037,437,0,0,0.2586750788643533,4.083102493074792,0.0,0.8485436893203884,0.0,1.2105263157894737,collision_intent:522;pi_entry:437;state:515,258,743,0.0013850415512466352,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
18,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,477,477,0,361,118,0,0,0,1410,1172,237,495,915,972,438,0,0,0.2592997811816193,3.9058171745152355,0.0,0.9182389937106918,0.0,1.2132963988919667,collision_intent:495;pi_entry:438;state:477,240,721,0.06232686980609414,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
19,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,484,484,0,361,125,0,0,0,1427,1209,217,513,914,997,430,0,0,0.23767798466593648,3.9529085872576175,0.0,0.8884297520661157,0.0,1.1911357340720221,collision_intent:513;pi_entry:430;state:484,242,717,0.015235457063711877,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
20,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,361,361,0,361,2,0,0,0,1082,922,160,361,721,722,360,0,0,0.22191400832177532,2.9972299168975067,0.0,0.997229916897507,0.0,0.997229916897507,collision_intent:361;pi_entry:360;state:361,181,542,0.0013850415512466352,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
21,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,474,474,0,361,115,0,0,0,1390,1161,229,496,894,970,420,0,0,0.25615212527964204,3.850415512465374,0.0,0.8860759493670886,0.0,1.1634349030470914,collision_intent:496;pi_entry:420;state:474,240,706,0.06232686980609414,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
22,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,478,478,0,361,119,0,0,0,1411,1201,210,510,901,988,423,0,0,0.23307436182019978,3.9085872576177287,0.0,0.8849372384937239,0.0,1.1717451523545706,collision_intent:510;pi_clear_path:1;pi_entry:422;state:478,240,713,0.015235457063711877,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
23,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,RuntimeError,Debug safety cap reached in trial 23. This usually means the allocator is stuck or returning no reachable goals.,5000
24,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,495,495,0,361,136,0,0,0,1424,1168,255,498,926,993,431,0,0,0.2756756756756757,3.9445983379501386,0.0,0.8707070707070707,0.0,1.1939058171745152,collision_intent:498;pi_entry:431;state:495,248,715,0.04570637119113563,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
25,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,RuntimeError,Debug safety cap reached in trial 25. This usually means the allocator is stuck or returning no reachable goals.,5000
26,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,489,489,0,361,130,0,0,0,1424,1175,248,509,915,998,426,0,0,0.2713347921225383,3.9445983379501386,0.0,0.8711656441717791,0.0,1.18005540166205,collision_intent:509;pi_entry:426;state:489,246,732,0.0927977839335179,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
27,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,515,515,0,361,156,0,0,0,1477,1243,234,520,957,1035,442,0,0,0.2445141065830721,4.091412742382271,0.0,0.858252427184466,0.0,1.2243767313019391,collision_intent:520;pi_entry:442;state:515,260,745,0.0041551246537396835,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
28,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,504,504,0,361,145,0,0,0,1449,1196,252,512,937,1016,433,0,0,0.2692307692307692,4.013850415512465,0.0,0.8591269841269841,0.0,1.1994459833795015,collision_intent:512;pi_entry:433;state:504,254,736,0.06232686980609414,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
29,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,449,449,0,361,90,0,0,0,1326,1111,214,461,865,910,416,0,0,0.24768518518518517,3.673130193905817,0.0,0.9265033407572383,0.0,1.1523545706371192,collision_intent:461;pi_entry:416;state:449,229,673,0.026315789473684292,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
30,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,515,515,0,361,156,0,0,0,1490,1273,216,537,953,1052,438,0,0,0.226890756302521,4.127423822714682,0.0,0.8504854368932039,0.0,1.2132963988919667,collision_intent:537;pi_entry:438;state:515,261,767,0.09833795013850422,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
31,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,549,549,0,361,190,0,0,0,1558,1313,245,563,995,1112,446,0,0,0.24623115577889448,4.315789473684211,0.0,0.8123861566484517,0.0,1.2354570637119113,collision_intent:563;pi_entry:446;state:549,278,780,0.02908587257617734,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
32,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,525,525,0,361,166,0,0,0,1495,1252,242,538,957,1063,432,0,0,0.25313807531380755,4.141274238227147,0.0,0.8228571428571428,0.0,1.1966759002770082,collision_intent:538;pi_entry:432;state:525,265,756,0.02908587257617734,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
33,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,456,456,0,361,97,0,0,0,1336,1120,215,470,866,926,410,0,0,0.24855491329479767,3.700831024930748,0.0,0.8991228070175439,0.0,1.1357340720221607,collision_intent:470;pi_entry:410;state:456,230,669,0.018005540166204925,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
34,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,487,487,0,361,128,0,0,0,1429,1213,215,510,919,997,432,0,0,0.23420479302832245,3.958448753462604,0.0,0.8870636550308009,0.0,1.1966759002770082,collision_intent:510;pi_entry:432;state:487,246,717,0.020775623268697974,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
35,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,478,478,0,361,119,0,0,0,1403,1156,247,491,912,969,434,0,0,0.2708333333333333,3.886426592797784,0.0,0.9079497907949791,0.0,1.2022160664819945,collision_intent:491;pi_entry:434;state:478,240,705,0.0013850415512466352,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
36,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,471,471,0,361,112,0,0,0,1385,1162,223,494,891,965,420,0,0,0.250280583613917,3.8365650969529086,0.0,0.89171974522293,0.0,1.1634349030470914,collision_intent:494;pi_entry:420;state:471,237,707,0.054016620498615,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
37,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,504,504,0,361,145,0,0,0,1457,1215,241,519,938,1023,434,0,0,0.25720384204909286,4.03601108033241,0.0,0.8611111111111112,0.0,1.2022160664819945,collision_intent:519;pi_entry:434;state:504,253,739,0.040166204986149534,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
38,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,442,442,0,361,83,0,0,0,1297,1100,196,452,845,894,403,0,0,0.23222748815165878,3.592797783933518,0.0,0.9117647058823529,0.0,1.1163434903047091,collision_intent:452;pi_entry:403;state:442,224,654,0.026315789473684292,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
39,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,RuntimeError,Debug safety cap reached in trial 39. This usually means the allocator is stuck or returning no reachable goals.,5000
40,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,447,447,0,361,88,0,0,0,1322,1125,196,471,851,918,404,0,0,0.23058823529411765,3.662049861495845,0.0,0.9038031319910514,0.0,1.1191135734072022,collision_intent:471;pi_entry:404;state:447,225,668,0.0013850415512466352,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
41,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,472,472,0,361,113,0,0,0,1375,1154,220,479,896,951,424,0,0,0.24581005586592178,3.8088642659279777,0.0,0.8983050847457628,0.0,1.1745152354570638,collision_intent:479;pi_entry:424;state:472,236,689,0.015235457063711877,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
42,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,513,513,0,361,154,0,0,0,1486,1255,230,531,955,1044,442,0,0,0.24109014675052412,4.116343490304709,0.0,0.8615984405458089,0.0,1.2243767313019391,collision_intent:531;pi_entry:442;state:513,259,749,0.023545706371191244,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
43,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,506,506,0,361,147,0,0,0,1460,1232,227,523,937,1029,431,0,0,0.24252136752136752,4.044321329639889,0.0,0.8517786561264822,0.0,1.1939058171745152,collision_intent:523;pi_entry:431;state:506,254,731,0.006925207756232732,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
44,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,513,513,0,361,154,0,0,0,1509,1272,237,554,955,1067,442,0,0,0.2481675392670157,4.18005540166205,0.0,0.8615984405458089,0.0,1.2243767313019391,collision_intent:554;pi_entry:442;state:513,258,783,0.0927977839335179,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
45,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,449,449,0,361,90,0,0,0,1325,1101,224,466,859,915,410,0,0,0.2607683352735739,3.670360110803324,0.0,0.9131403118040089,0.0,1.1357340720221607,collision_intent:466;pi_entry:410;state:449,228,671,0.04293628808864258,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
46,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,497,497,0,361,138,0,0,0,1442,1198,243,504,938,1001,441,0,0,0.25933831376734257,3.994459833795014,0.0,0.8873239436619719,0.0,1.221606648199446,collision_intent:504;pi_entry:441;state:497,250,726,0.02908587257617734,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
47,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,RuntimeError,Debug safety cap reached in trial 47. This usually means the allocator is stuck or returning no reachable goals.,5000
48,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,bernoulli,drop_0.25,19,361,2,220.0,180.5,coverage_g19_d220_bernoulli_025_pi,,coverage,448,448,0,361,89,0,0,0,1328,1113,214,467,861,915,413,0,0,0.24883720930232558,3.6786703601108033,0.0,0.921875,0.0,1.1440443213296398,collision_intent:467;pi_entry:413;state:448,230,680,0.09002770083102485,completed,grid_coverage,coverage,pi,1,,bernoulli_025,runs/sensitivity_grid_density_coverage_50/raw/grid19/density220/bernoulli_025/pi,coverage_g19_d220_bernoulli_025_pi,,,
