trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message
28,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,17);01:(17,15);02:(15,5);03:(17,12);04:(18,14);05:(16,9);06:(18,18);07:(18,16)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
29,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)",,,,failed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,RuntimeError,Debug safety cap reached in trial 29. This usually means the allocator is stuck or returning no reachable goals.
30,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,6);01:(16,11);02:(16,7);03:(15,11);04:(18,10);05:(17,13);06:(17,15);07:(18,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
31,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,10);01:(18,7);02:(18,18);03:(18,12);04:(18,0);05:(15,16);06:(18,8);07:(17,10)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
32,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,5);01:(17,8);02:(15,1);03:(17,11);04:(17,10);05:(15,18);06:(18,12);07:(18,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
33,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,10);01:(18,16);02:(18,11);03:(17,12);04:(15,15);05:(15,17);06:(18,18);07:(17,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
34,dcta_parity_v1,custom,,3126b505a6de018c952789e81859d913545e99c29d44971affe8244a5ddf4ab9,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(15,17);01:(16,15);02:(18,13);03:(18,18);04:(16,12);05:(18,17);06:(17,14);07:(17,16)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
35,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(14,4);01:(17,15);02:(16,11);03:(18,15);04:(17,5);05:(16,8);06:(18,12);07:(18,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
36,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,15);01:(15,5);02:(16,3);03:(17,10);04:(17,13);05:(17,17);06:(17,18);07:(18,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
37,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,10);01:(18,7);02:(18,13);03:(11,14);04:(18,17);05:(18,14);06:(18,18);07:(17,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
38,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(7,3);01:(15,16);02:(18,5);03:(18,18);04:(17,18);05:(18,10);06:(16,15);07:(1,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
39,dcta_parity_v1,custom,,b6ce90c7352ecdd1d35d6c6576ebb2d816e1f80b83e4e7d43a9e0fa6b09ddf4a,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,3);01:(18,10);02:(18,2);03:(17,1);04:(14,9);05:(18,12);06:(18,17);07:(18,11)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
40,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,10);01:(18,7);02:(16,9);03:(18,15);04:(18,10);05:(17,15);06:(14,18);07:(11,14)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
41,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,18);01:(18,7);02:(18,9);03:(11,12);04:(11,11);05:(18,18);06:(16,13);07:(17,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
42,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,18);01:(16,18);02:(17,11);03:(17,15);04:(18,7);05:(0,18);06:(0,13);07:(18,16)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
43,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(10,15);01:(7,5);02:(16,11);03:(18,15);04:(18,14);05:(10,6);06:(2,16);07:(3,12)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
44,dcta_parity_v1,custom,,a35a8f9b23d8dcb007583a499103107ac9310aae8109231aabdde6632e2dff38,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,13);01:(18,14);02:(18,10);03:(18,9);04:(18,12);05:(12,17);06:(18,15);07:(18,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
45,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,11);01:(18,18);02:(16,16);03:(17,5);04:(17,18);05:(18,10);06:(10,17);07:(16,12)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
46,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,1);01:(18,0);02:(18,3);03:(18,1);04:(16,7);05:(8,3);06:(18,4);07:(16,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
47,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(7,13);01:(17,14);02:(18,16);03:(16,10);04:(17,12);05:(16,18);06:(17,17);07:(18,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
48,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,18);01:(16,4);02:(0,0);03:(0,3);04:(2,8);05:(0,18);06:(14,4);07:(18,16)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
49,dcta_parity_v1,custom,,e85f892769cd9987f3952a88fdf598248a87c31acefc392c3ba901eff1efe5c2,HIPC,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_hipc,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,1);01:(18,3);02:(4,4);03:(7,8);04:(18,2);05:(13,6);06:(15,13);07:(14,5)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,hipc,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/hipc,coverage_g19_d50_ideal_hipc,,
0,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(15,2);01:(16,0);02:(18,0);03:(17,2);04:(13,6);05:(16,2);06:(15,8);07:(18,8)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
1,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,0);01:(17,6);02:(18,1);03:(18,4);04:(14,3);05:(16,9);06:(18,6);07:(18,10)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
2,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,0);01:(12,1);02:(17,5);03:(16,0);04:(16,4);05:(18,7);06:(11,9);07:(18,3)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
3,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,3);01:(15,0);02:(17,6);03:(15,7);04:(17,5);05:(17,18);06:(18,17);07:(17,13)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
4,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,0);01:(18,3);02:(16,2);03:(16,5);04:(16,3);05:(18,7);06:(15,18);07:(17,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
5,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,8);01:(18,0);02:(17,9);03:(17,10);04:(18,12);05:(18,13);06:(17,15);07:(16,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
6,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,4);01:(18,6);02:(15,5);03:(18,7);04:(17,10);05:(13,18);06:(17,12);07:(18,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
7,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,2);01:(18,0);02:(18,3);03:(17,5);04:(18,7);05:(17,8);06:(14,14);07:(15,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
8,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,1);01:(16,8);02:(17,6);03:(18,9);04:(18,2);05:(17,14);06:(16,5);07:(16,13)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
9,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(15,4);01:(17,1);02:(17,0);03:(16,6);04:(16,9);05:(18,11);06:(13,14);07:(14,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
10,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,0);01:(17,1);02:(17,5);03:(18,6);04:(18,12);05:(16,14);06:(18,18);07:(15,13)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
11,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,4);01:(16,0);02:(18,0);03:(17,14);04:(15,13);05:(16,10);06:(18,14);07:(18,18)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
12,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(16,0);01:(17,2);02:(17,3);03:(17,8);04:(16,1);05:(14,6);06:(16,5);07:(16,8)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
13,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,12);01:(15,0);02:(17,3);03:(18,0);04:(18,10);05:(17,18);06:(15,16);07:(15,17)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
14,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,3);01:(18,2);02:(17,0);03:(17,5);04:(16,13);05:(18,6);06:(17,7);07:(18,7)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
15,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(17,1);01:(17,2);02:(17,3);03:(18,5);04:(15,13);05:(16,6);06:(16,11);07:(17,9)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
16,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,1);01:(17,3);02:(18,6);03:(18,2);04:(16,9);05:(16,11);06:(16,15);07:(18,12)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
17,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,PI,ideal,1.0,19,361,8,50.0,45.125,coverage_g19_d50_ideal_pi,,coverage,,,,,,,"00:(0,0);01:(0,3);02:(0,5);03:(0,8);04:(0,10);05:(0,13);06:(0,15);07:(0,18)","00:(18,3);01:(18,4);02:(18,6);03:(18,7);04:(17,8);05:(17,13);06:(17,9);07:(16,15)",00:0;01:0;02:0;03:0;04:0;05:0;06:0;07:0,,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid19/density50/ideal/pi,coverage_g19_d50_ideal_pi,,
