scenario,trial_id,algorithm,comm_model,comm_level_raw,system_trial_status,trial_summary_status,first_clue_robot,total_team_steps,system_revisits,revisits_per_team_step,base_eligible,rate_metric_eligible,common_six_algorithm_block_eligible
Clue-Informed Probabilistic Search (CLIPS),319,CBAA,bernoulli,0.5,completed,completed,3,326,61,0.187116564417178,1,1,1
Clue-Informed Probabilistic Search (CLIPS),319,DGA,bernoulli,0.5,completed,completed,3,419,156,0.372315035799523,1,1,1
Clue-Informed Probabilistic Search (CLIPS),319,DMCHBA,bernoulli,0.5,completed,completed,3,167,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),319,HIPC,bernoulli,0.5,completed,completed,3,328,59,0.179878048780488,1,1,1
Clue-Informed Probabilistic Search (CLIPS),319,PI,bernoulli,0.5,completed,completed,3,288,35,0.121527777777778,1,1,1
Clue-Informed Probabilistic Search (CLIPS),32,ACBBA,bernoulli,0.5,completed,completed,0,362,87,0.240331491712707,1,1,1
Clue-Informed Probabilistic Search (CLIPS),32,CBAA,bernoulli,0.5,completed,completed,0,389,134,0.344473007712082,1,1,1
Clue-Informed Probabilistic Search (CLIPS),32,DGA,bernoulli,0.5,completed,completed,0,234,29,0.123931623931624,1,1,1
Clue-Informed Probabilistic Search (CLIPS),32,DMCHBA,bernoulli,0.5,completed,completed,0,515,198,0.384466019417476,1,1,1
Clue-Informed Probabilistic Search (CLIPS),32,HIPC,bernoulli,0.5,completed,completed,0,385,148,0.384415584415584,1,1,1
Clue-Informed Probabilistic Search (CLIPS),32,PI,bernoulli,0.5,completed,completed,0,340,76,0.223529411764706,1,1,1
Clue-Informed Probabilistic Search (CLIPS),320,ACBBA,bernoulli,0.5,completed,completed,,4,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),320,CBAA,bernoulli,0.5,completed,completed,,4,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),320,DGA,bernoulli,0.5,completed,completed,,4,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),320,DMCHBA,bernoulli,0.5,completed,completed,,4,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),320,HIPC,bernoulli,0.5,completed,completed,,4,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),320,PI,bernoulli,0.5,completed,completed,,4,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),321,ACBBA,bernoulli,0.5,completed,completed,0,174,16,0.0919540229885057,1,1,1
Clue-Informed Probabilistic Search (CLIPS),321,CBAA,bernoulli,0.5,completed,completed,0,189,21,0.111111111111111,1,1,1
Clue-Informed Probabilistic Search (CLIPS),321,DGA,bernoulli,0.5,completed,completed,0,236,34,0.144067796610169,1,1,1
Clue-Informed Probabilistic Search (CLIPS),321,DMCHBA,bernoulli,0.5,completed,completed,0,167,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),321,HIPC,bernoulli,0.5,completed,completed,0,187,15,0.0802139037433155,1,1,1
Clue-Informed Probabilistic Search (CLIPS),321,PI,bernoulli,0.5,completed,completed,0,165,8,0.0484848484848485,1,1,1
Clue-Informed Probabilistic Search (CLIPS),322,ACBBA,bernoulli,0.5,completed,completed,0,90,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),322,CBAA,bernoulli,0.5,completed,completed,0,102,3,0.0294117647058824,1,1,1
Clue-Informed Probabilistic Search (CLIPS),322,DGA,bernoulli,0.5,completed,completed,0,105,7,0.0666666666666667,1,1,1
Clue-Informed Probabilistic Search (CLIPS),322,DMCHBA,bernoulli,0.5,completed,completed,0,100,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),322,HIPC,bernoulli,0.5,completed,completed,0,97,2,0.0206185567010309,1,1,1
Clue-Informed Probabilistic Search (CLIPS),322,PI,bernoulli,0.5,completed,completed,0,106,5,0.0471698113207547,1,1,1
Clue-Informed Probabilistic Search (CLIPS),323,ACBBA,bernoulli,0.5,completed,completed,3,208,98,0.471153846153846,1,1,1
Clue-Informed Probabilistic Search (CLIPS),323,CBAA,bernoulli,0.5,completed,completed,3,364,201,0.552197802197802,1,1,1
Clue-Informed Probabilistic Search (CLIPS),323,DGA,bernoulli,0.5,completed,completed,3,323,67,0.207430340557276,1,1,1
Clue-Informed Probabilistic Search (CLIPS),323,DMCHBA,bernoulli,0.5,completed,completed,3,296,79,0.266891891891892,1,1,1
Clue-Informed Probabilistic Search (CLIPS),323,HIPC,bernoulli,0.5,completed,completed,3,337,181,0.537091988130564,1,1,1
Clue-Informed Probabilistic Search (CLIPS),323,PI,bernoulli,0.5,completed,completed,3,489,248,0.507157464212679,1,1,1
Clue-Informed Probabilistic Search (CLIPS),324,ACBBA,bernoulli,0.5,completed,completed,3,168,1,0.00595238095238095,1,1,1
Clue-Informed Probabilistic Search (CLIPS),324,CBAA,bernoulli,0.5,completed,completed,3,176,4,0.0227272727272727,1,1,1
Clue-Informed Probabilistic Search (CLIPS),324,DGA,bernoulli,0.5,completed,completed,3,272,42,0.154411764705882,1,1,1
Clue-Informed Probabilistic Search (CLIPS),324,DMCHBA,bernoulli,0.5,completed,completed,3,176,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),324,HIPC,bernoulli,0.5,completed,completed,3,184,9,0.0489130434782609,1,1,1
Clue-Informed Probabilistic Search (CLIPS),324,PI,bernoulli,0.5,completed,completed,3,168,1,0.00595238095238095,1,1,1
Clue-Informed Probabilistic Search (CLIPS),325,ACBBA,bernoulli,0.5,completed,completed,2,218,4,0.018348623853211,1,1,1
Clue-Informed Probabilistic Search (CLIPS),325,CBAA,bernoulli,0.5,completed,completed,2,218,3,0.0137614678899083,1,1,1
Clue-Informed Probabilistic Search (CLIPS),325,DGA,bernoulli,0.5,completed,completed,2,218,3,0.0137614678899083,1,1,1
Clue-Informed Probabilistic Search (CLIPS),325,DMCHBA,bernoulli,0.5,completed,completed,2,219,4,0.0182648401826484,1,1,1
Clue-Informed Probabilistic Search (CLIPS),325,HIPC,bernoulli,0.5,completed,completed,2,218,5,0.0229357798165138,1,1,1
Clue-Informed Probabilistic Search (CLIPS),325,PI,bernoulli,0.5,completed,completed,2,217,3,0.0138248847926267,1,1,1
Clue-Informed Probabilistic Search (CLIPS),326,ACBBA,bernoulli,0.5,completed,completed,0,34,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),326,CBAA,bernoulli,0.5,completed,completed,0,33,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),326,DGA,bernoulli,0.5,completed,completed,0,178,33,0.185393258426966,1,1,1
Clue-Informed Probabilistic Search (CLIPS),326,DMCHBA,bernoulli,0.5,completed,completed,0,33,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),326,HIPC,bernoulli,0.5,completed,completed,0,33,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),326,PI,bernoulli,0.5,completed,completed,0,33,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),327,ACBBA,bernoulli,0.5,completed,completed,2,193,66,0.341968911917098,1,1,1
Clue-Informed Probabilistic Search (CLIPS),327,CBAA,bernoulli,0.5,completed,completed,2,272,111,0.408088235294118,1,1,1
Clue-Informed Probabilistic Search (CLIPS),327,DGA,bernoulli,0.5,completed,completed,2,290,84,0.289655172413793,1,1,1
Clue-Informed Probabilistic Search (CLIPS),327,DMCHBA,bernoulli,0.5,completed,completed,2,133,10,0.075187969924812,1,1,1
Clue-Informed Probabilistic Search (CLIPS),327,HIPC,bernoulli,0.5,completed,completed,2,56,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),327,PI,bernoulli,0.5,completed,completed,2,143,44,0.307692307692308,1,1,1
Clue-Informed Probabilistic Search (CLIPS),328,ACBBA,bernoulli,0.5,completed,completed,2,65,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),328,CBAA,bernoulli,0.5,completed,completed,2,75,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),328,DGA,bernoulli,0.5,completed,completed,2,567,237,0.417989417989418,1,1,1
Clue-Informed Probabilistic Search (CLIPS),328,DMCHBA,bernoulli,0.5,completed,completed,2,75,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),328,HIPC,bernoulli,0.5,completed,completed,2,75,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),328,PI,bernoulli,0.5,completed,completed,2,65,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),329,ACBBA,bernoulli,0.5,completed,completed,0,604,305,0.504966887417219,1,1,1
Clue-Informed Probabilistic Search (CLIPS),329,CBAA,bernoulli,0.5,completed,completed,0,291,109,0.374570446735395,1,1,1
Clue-Informed Probabilistic Search (CLIPS),329,DGA,bernoulli,0.5,completed,completed,0,138,9,0.0652173913043478,1,1,1
Clue-Informed Probabilistic Search (CLIPS),329,DMCHBA,bernoulli,0.5,completed,completed,0,384,131,0.341145833333333,1,1,1
Clue-Informed Probabilistic Search (CLIPS),329,HIPC,bernoulli,0.5,completed,completed,0,481,209,0.434511434511435,1,1,1
Clue-Informed Probabilistic Search (CLIPS),329,PI,bernoulli,0.5,completed,completed,0,605,316,0.522314049586777,1,1,1
Clue-Informed Probabilistic Search (CLIPS),33,ACBBA,bernoulli,0.5,completed,completed,0,9,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),33,CBAA,bernoulli,0.5,completed,completed,0,20,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),33,DGA,bernoulli,0.5,completed,completed,0,336,87,0.258928571428571,1,1,1
Clue-Informed Probabilistic Search (CLIPS),33,DMCHBA,bernoulli,0.5,completed,completed,0,20,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),33,HIPC,bernoulli,0.5,completed,completed,0,20,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),33,PI,bernoulli,0.5,completed,completed,0,9,0,0,1,1,1
Clue-Informed Probabilistic Search (CLIPS),330,ACBBA,bernoulli,0.5,completed,completed,2,318,91,0.286163522012579,1,1,1
Clue-Informed Probabilistic Search (CLIPS),330,CBAA,bernoulli,0.5,completed,completed,2,348,125,0.359195402298851,1,1,1
Clue-Informed Probabilistic Search (CLIPS),330,DGA,bernoulli,0.5,completed,completed,2,215,20,0.0930232558139535,1,1,1
Clue-Informed Probabilistic Search (CLIPS),330,DMCHBA,bernoulli,0.5,completed,completed,2,362,81,0.223756906077348,1,1,1
Clue-Informed Probabilistic Search (CLIPS),330,HIPC,bernoulli,0.5,completed,completed,2,349,122,0.349570200573066,1,1,1
Clue-Informed Probabilistic Search (CLIPS),330,PI,bernoulli,0.5,completed,completed,2,361,124,0.343490304709141,1,1,1
Clue-Informed Probabilistic Search (CLIPS),331,ACBBA,bernoulli,0.5,completed,completed,0,594,287,0.483164983164983,1,1,1
Clue-Informed Probabilistic Search (CLIPS),331,CBAA,bernoulli,0.5,completed,completed,0,709,388,0.547249647390691,1,1,1
Clue-Informed Probabilistic Search (CLIPS),331,DGA,bernoulli,0.5,completed,completed,0,699,401,0.573676680972818,1,1,1
Clue-Informed Probabilistic Search (CLIPS),331,DMCHBA,bernoulli,0.5,completed,completed,0,527,222,0.421252371916509,1,1,1
Clue-Informed Probabilistic Search (CLIPS),331,HIPC,bernoulli,0.5,completed,completed,0,715,424,0.593006993006993,1,1,1
Clue-Informed Probabilistic Search (CLIPS),331,PI,bernoulli,0.5,completed,completed,0,681,385,0.565345080763583,1,1,1
Clue-Informed Probabilistic Search (CLIPS),332,ACBBA,bernoulli,0.5,completed,completed,3,130,4,0.0307692307692308,1,1,1
Clue-Informed Probabilistic Search (CLIPS),332,CBAA,bernoulli,0.5,completed,completed,3,217,59,0.271889400921659,1,1,1
Clue-Informed Probabilistic Search (CLIPS),332,DGA,bernoulli,0.5,completed,completed,3,105,2,0.019047619047619,1,1,1
Clue-Informed Probabilistic Search (CLIPS),332,DMCHBA,bernoulli,0.5,completed,completed,3,197,16,0.0812182741116751,1,1,1
Clue-Informed Probabilistic Search (CLIPS),332,HIPC,bernoulli,0.5,completed,completed,3,131,9,0.0687022900763359,1,1,1
Clue-Informed Probabilistic Search (CLIPS),332,PI,bernoulli,0.5,completed,completed,3,97,2,0.0206185567010309,1,1,1
Clue-Informed Probabilistic Search (CLIPS),333,ACBBA,bernoulli,0.5,completed,completed,2,91,24,0.263736263736264,1,1,1
Clue-Informed Probabilistic Search (CLIPS),333,CBAA,bernoulli,0.5,completed,completed,2,202,89,0.440594059405941,1,1,1
Clue-Informed Probabilistic Search (CLIPS),333,DGA,bernoulli,0.5,completed,completed,2,134,21,0.156716417910448,1,1,1
Clue-Informed Probabilistic Search (CLIPS),333,DMCHBA,bernoulli,0.5,completed,completed,2,161,28,0.173913043478261,1,1,1
Clue-Informed Probabilistic Search (CLIPS),333,HIPC,bernoulli,0.5,completed,completed,2,182,72,0.395604395604396,1,1,1
Clue-Informed Probabilistic Search (CLIPS),333,PI,bernoulli,0.5,completed,completed,2,49,3,0.0612244897959184,1,1,1
Clue-Informed Probabilistic Search (CLIPS),334,ACBBA,bernoulli,0.5,completed,completed,,23,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),334,CBAA,bernoulli,0.5,completed,completed,,23,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),334,DGA,bernoulli,0.5,completed,completed,,23,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),334,DMCHBA,bernoulli,0.5,completed,completed,,23,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),334,HIPC,bernoulli,0.5,completed,completed,,23,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),334,PI,bernoulli,0.5,completed,completed,,23,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),335,ACBBA,bernoulli,0.5,completed,completed,1,157,43,0.273885350318471,1,1,1
Clue-Informed Probabilistic Search (CLIPS),335,CBAA,bernoulli,0.5,completed,completed,1,204,70,0.343137254901961,1,1,1
Clue-Informed Probabilistic Search (CLIPS),335,DGA,bernoulli,0.5,completed,completed,1,371,125,0.336927223719677,1,1,1
Clue-Informed Probabilistic Search (CLIPS),335,DMCHBA,bernoulli,0.5,completed,completed,1,212,32,0.150943396226415,1,1,1
Clue-Informed Probabilistic Search (CLIPS),335,HIPC,bernoulli,0.5,completed,completed,1,106,14,0.132075471698113,1,1,1
Clue-Informed Probabilistic Search (CLIPS),335,PI,bernoulli,0.5,completed,completed,1,133,28,0.210526315789474,1,1,1
Clue-Informed Probabilistic Search (CLIPS),336,ACBBA,bernoulli,0.5,completed,completed,3,274,96,0.35036496350365,1,1,1
Clue-Informed Probabilistic Search (CLIPS),336,CBAA,bernoulli,0.5,completed,completed,3,256,92,0.359375,1,1,1
Clue-Informed Probabilistic Search (CLIPS),336,DGA,bernoulli,0.5,completed,completed,3,220,57,0.259090909090909,1,1,1
Clue-Informed Probabilistic Search (CLIPS),336,DMCHBA,bernoulli,0.5,completed,completed,3,210,53,0.252380952380952,1,1,1
Clue-Informed Probabilistic Search (CLIPS),336,HIPC,bernoulli,0.5,completed,completed,3,301,104,0.345514950166113,1,1,1
Clue-Informed Probabilistic Search (CLIPS),336,PI,bernoulli,0.5,completed,completed,3,406,104,0.25615763546798,1,1,1
Clue-Informed Probabilistic Search (CLIPS),337,ACBBA,bernoulli,0.5,completed,completed,1,693,372,0.536796536796537,1,1,1
Clue-Informed Probabilistic Search (CLIPS),337,CBAA,bernoulli,0.5,completed,completed,1,749,432,0.576769025367156,1,1,1
Clue-Informed Probabilistic Search (CLIPS),337,DGA,bernoulli,0.5,completed,completed,1,878,527,0.600227790432802,1,1,1
Clue-Informed Probabilistic Search (CLIPS),337,DMCHBA,bernoulli,0.5,completed,completed,1,713,364,0.510518934081346,1,1,1
Clue-Informed Probabilistic Search (CLIPS),337,HIPC,bernoulli,0.5,completed,completed,1,901,548,0.608213096559378,1,1,1
Clue-Informed Probabilistic Search (CLIPS),337,PI,bernoulli,0.5,completed,completed,1,943,593,0.628844114528102,1,1,1
Clue-Informed Probabilistic Search (CLIPS),338,ACBBA,bernoulli,0.5,completed,completed,3,638,308,0.482758620689655,1,1,1
Clue-Informed Probabilistic Search (CLIPS),338,CBAA,bernoulli,0.5,completed,completed,3,698,381,0.545845272206304,1,1,1
Clue-Informed Probabilistic Search (CLIPS),338,DGA,bernoulli,0.5,completed,completed,3,479,242,0.505219206680585,1,1,1
Clue-Informed Probabilistic Search (CLIPS),338,DMCHBA,bernoulli,0.5,completed,completed,3,638,313,0.490595611285266,1,1,1
Clue-Informed Probabilistic Search (CLIPS),338,HIPC,bernoulli,0.5,completed,completed,3,600,289,0.481666666666667,1,1,1
Clue-Informed Probabilistic Search (CLIPS),338,PI,bernoulli,0.5,completed,completed,3,856,537,0.627336448598131,1,1,1
Clue-Informed Probabilistic Search (CLIPS),339,ACBBA,bernoulli,0.5,completed,completed,3,340,96,0.282352941176471,1,1,1
Clue-Informed Probabilistic Search (CLIPS),339,CBAA,bernoulli,0.5,completed,completed,3,578,248,0.429065743944637,1,1,1
Clue-Informed Probabilistic Search (CLIPS),339,DGA,bernoulli,0.5,completed,completed,3,621,274,0.44122383252818,1,1,1
Clue-Informed Probabilistic Search (CLIPS),339,DMCHBA,bernoulli,0.5,completed,completed,3,206,10,0.0485436893203883,1,1,1
Clue-Informed Probabilistic Search (CLIPS),339,HIPC,bernoulli,0.5,completed,completed,3,236,42,0.177966101694915,1,1,1
Clue-Informed Probabilistic Search (CLIPS),339,PI,bernoulli,0.5,completed,completed,3,260,57,0.219230769230769,1,1,1
Clue-Informed Probabilistic Search (CLIPS),34,ACBBA,bernoulli,0.5,completed,completed,0,250,57,0.228,1,1,1
Clue-Informed Probabilistic Search (CLIPS),34,CBAA,bernoulli,0.5,completed,completed,0,197,27,0.137055837563452,1,1,1
Clue-Informed Probabilistic Search (CLIPS),34,DGA,bernoulli,0.5,completed,completed,0,436,138,0.31651376146789,1,1,1
Clue-Informed Probabilistic Search (CLIPS),34,DMCHBA,bernoulli,0.5,completed,completed,0,199,4,0.0201005025125628,1,1,1
Clue-Informed Probabilistic Search (CLIPS),34,HIPC,bernoulli,0.5,completed,completed,0,339,54,0.15929203539823,1,1,1
Clue-Informed Probabilistic Search (CLIPS),34,PI,bernoulli,0.5,completed,completed,0,230,44,0.191304347826087,1,1,1
Clue-Informed Probabilistic Search (CLIPS),340,ACBBA,bernoulli,0.5,completed,completed,0,72,2,0.0277777777777778,1,1,1
Clue-Informed Probabilistic Search (CLIPS),340,CBAA,bernoulli,0.5,completed,completed,0,74,5,0.0675675675675676,1,1,1
Clue-Informed Probabilistic Search (CLIPS),340,DGA,bernoulli,0.5,completed,completed,0,129,21,0.162790697674419,1,1,1
Clue-Informed Probabilistic Search (CLIPS),340,DMCHBA,bernoulli,0.5,completed,completed,0,72,3,0.0416666666666667,1,1,1
Clue-Informed Probabilistic Search (CLIPS),340,HIPC,bernoulli,0.5,completed,completed,0,55,1,0.0181818181818182,1,1,1
Clue-Informed Probabilistic Search (CLIPS),340,PI,bernoulli,0.5,completed,completed,0,77,8,0.103896103896104,1,1,1
Clue-Informed Probabilistic Search (CLIPS),341,ACBBA,bernoulli,0.5,completed,completed,,7,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),341,CBAA,bernoulli,0.5,completed,completed,,7,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),341,DGA,bernoulli,0.5,completed,completed,,7,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),341,DMCHBA,bernoulli,0.5,completed,completed,,7,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),341,HIPC,bernoulli,0.5,completed,completed,,7,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),341,PI,bernoulli,0.5,completed,completed,,7,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),342,ACBBA,bernoulli,0.5,completed,completed,,36,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),342,CBAA,bernoulli,0.5,completed,completed,,36,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),342,DGA,bernoulli,0.5,completed,completed,,36,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),342,DMCHBA,bernoulli,0.5,completed,completed,,36,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),342,HIPC,bernoulli,0.5,completed,completed,,36,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),342,PI,bernoulli,0.5,completed,completed,,36,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),343,ACBBA,bernoulli,0.5,completed,completed,0,62,9,0.145161290322581,1,1,1
Clue-Informed Probabilistic Search (CLIPS),343,CBAA,bernoulli,0.5,completed,completed,0,61,8,0.131147540983607,1,1,1
Clue-Informed Probabilistic Search (CLIPS),343,DGA,bernoulli,0.5,completed,completed,0,286,103,0.36013986013986,1,1,1
Clue-Informed Probabilistic Search (CLIPS),343,DMCHBA,bernoulli,0.5,completed,completed,0,121,15,0.12396694214876,1,1,1
Clue-Informed Probabilistic Search (CLIPS),343,HIPC,bernoulli,0.5,completed,completed,0,61,10,0.163934426229508,1,1,1
Clue-Informed Probabilistic Search (CLIPS),343,PI,bernoulli,0.5,completed,completed,0,61,9,0.147540983606557,1,1,1
Clue-Informed Probabilistic Search (CLIPS),344,ACBBA,bernoulli,0.5,completed,completed,,58,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),344,CBAA,bernoulli,0.5,completed,completed,,58,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),344,DGA,bernoulli,0.5,completed,completed,,58,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),344,DMCHBA,bernoulli,0.5,completed,completed,,58,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),344,HIPC,bernoulli,0.5,completed,completed,,58,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),344,PI,bernoulli,0.5,completed,completed,,58,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),345,ACBBA,bernoulli,0.5,completed,completed,,133,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),345,CBAA,bernoulli,0.5,completed,completed,,133,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),345,DGA,bernoulli,0.5,completed,completed,,133,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),345,DMCHBA,bernoulli,0.5,completed,completed,,133,0,0,0,0,0
Clue-Informed Probabilistic Search (CLIPS),345,HIPC,bernoulli,0.5,completed,completed,,133,0,0,0,0,0
