mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,HIPC,500,500,500,0.303087300449514,0.302093428959101,0.120183483537176,0.292527334259184,0.313647266639844,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0673436389614761,0.0576923076923077,0.0464557497022897,0.0632617873478901,0.0714254905750621,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg37_79,60,unique_cell_contribution_gini,DGA,500,500,500,0.0857620146837956,0.0780409946236559,0.0490039163759904,0.0814562674638447,0.0900677619037466,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,unique_cell_contribution_gini,CBAA,500,500,500,0.0564007604921744,0.05,0.0367321265611221,0.0531732786188904,0.0596282423654585,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,unique_cell_contribution_gini,ACBBA,500,500,500,0.0869427063370323,0.0805011520737327,0.0457916647901222,0.0829192047896418,0.0909662078844228,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,unique_cell_contribution_gini,PI,500,500,500,0.14252136951332,0.141057374968266,0.0637758575982532,0.136917680219454,0.148125058807187,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,unique_cell_contribution_gini,HIPC,500,500,500,0.402221732125517,0.416666666666667,0.111624913861697,0.392413767822224,0.412029696428809,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0649671558134289,0.0578865578865579,0.0422657062265017,0.0612534639181177,0.0686808477087401,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg42_16,50,unique_cell_contribution_gini,DGA,500,500,500,0.086183293371878,0.077483579638752,0.0531136597314755,0.0815164420333946,0.0908501447103614,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,unique_cell_contribution_gini,CBAA,500,500,500,0.0586616825984659,0.0512820512820513,0.0377974021377775,0.055340599893006,0.0619827653039257,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,unique_cell_contribution_gini,ACBBA,500,500,500,0.104144346085297,0.100856590218292,0.0549665934776962,0.0993146860385189,0.108974006132075,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,unique_cell_contribution_gini,PI,500,500,500,0.181263596313589,0.174598682856555,0.0743993905922516,0.174726466367673,0.187800726259504,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,unique_cell_contribution_gini,HIPC,500,500,500,0.461251650215154,0.478618421052632,0.105869995666221,0.451949343925622,0.470553956504685,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0642601366229997,0.0554093567251462,0.0396841242579781,0.0607732763812805,0.067746996864719,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg46_04,40,unique_cell_contribution_gini,DGA,500,500,500,0.0949748156055,0.0791139240506328,0.0631432841492223,0.0894267076114767,0.100522923599523,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,unique_cell_contribution_gini,CBAA,500,500,500,0.06588682906127,0.058364908190032,0.0390053650429661,0.0624596082487879,0.069314049873752,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,unique_cell_contribution_gini,ACBBA,500,500,500,0.120180841079806,0.115384615384615,0.057990713657185,0.115085465596007,0.125276216563606,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,unique_cell_contribution_gini,PI,500,500,500,0.212644827506719,0.207738095238095,0.0808474462206635,0.205541136770374,0.219748518243064,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,unique_cell_contribution_gini,HIPC,500,500,500,0.487537862697455,0.5,0.100215822074443,0.478732362459855,0.496343362935055,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0698530232770432,0.0613997113997114,0.0424635040248447,0.0661219518050918,0.0735840947489946,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg49_17,30,unique_cell_contribution_gini,DGA,500,500,500,0.103596841805865,0.0860015368852459,0.0717699080152653,0.0972907523182041,0.109902931293527,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,unique_cell_contribution_gini,CBAA,500,500,500,0.0721269060942022,0.0651429422275163,0.0378691250882051,0.0687995214252005,0.075454290763204,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,unique_cell_contribution_gini,ACBBA,500,500,500,0.13473419134154,0.126543209876543,0.0632738291309227,0.129174612964461,0.140293769718618,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,unique_cell_contribution_gini,PI,500,500,500,0.25700500465199,0.25,0.0971429491534406,0.248469503529059,0.26554050577492,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,unique_cell_contribution_gini,HIPC,500,500,500,0.508339098519657,0.51546556122449,0.0900476689035615,0.500427026817679,0.516251170221635,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0692730627673145,0.0616883116883117,0.039033750252648,0.0658433478778951,0.0727027776567339,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg52_15,20,unique_cell_contribution_gini,DGA,500,500,500,0.108520747826989,0.085820895522388,0.0760763893381806,0.10183626776659,0.115205227887389,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,unique_cell_contribution_gini,CBAA,500,500,500,0.0750681384845049,0.0689792135575268,0.0383454878813644,0.0716988980226601,0.0784373789463497,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,unique_cell_contribution_gini,ACBBA,500,500,500,0.143767433485414,0.132534495279593,0.0705066803425714,0.137572337963993,0.149962529006835,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,unique_cell_contribution_gini,PI,500,500,500,0.307301867380961,0.312859195402299,0.103561433619209,0.298202403748733,0.316401331013188,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,unique_cell_contribution_gini,HIPC,500,500,500,0.512644085030333,0.51500600240096,0.0879435805649662,0.504916889827713,0.520371280232953,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0674297718244788,0.0585763068032572,0.0394350438555282,0.0639647971243592,0.0708947465245984,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg56_04,10,unique_cell_contribution_gini,DGA,500,500,500,0.119107019301741,0.0985845295055821,0.079194499906477,0.112148565304077,0.126065473299406,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,unique_cell_contribution_gini,CBAA,500,500,500,0.0781598408036334,0.0735294117647058,0.0380614560413191,0.0748155569043675,0.0815041247028992,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,unique_cell_contribution_gini,ACBBA,500,500,500,0.151145323877304,0.145341839191141,0.073498803584153,0.144687324341634,0.157603323412975,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,unique_cell_contribution_gini,PI,500,500,500,0.34203042315336,0.351867865790384,0.104024184963407,0.332890299703282,0.351170546603438,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,unique_cell_contribution_gini,HIPC,500,500,500,0.518975498180858,0.524754901960784,0.084806377623651,0.511523954473914,0.526427041887803,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,unique_cell_contribution_gini,DMCHBA,500,500,500,0.0690695225908414,0.0625,0.0378899967207029,0.0657403040281379,0.0723987411535449,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,rayleigh_style,rayleigh_style_sens_neg59_4,5,unique_cell_contribution_gini,DGA,500,500,500,0.118019242820945,0.0954585537918871,0.0780902557660426,0.111157813642712,0.124880671999177,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Collaborative Visit (CV),CV,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,unique_cell_contribution_gini,CBAA,500,500,500,0.0773733805235435,0.0729020979020978,0.0400762241534509,0.0738520682796226,0.0808946927674644,workload_gini_unique_cells_contributed,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
