mission,scenario,comm_model,metric,algorithm,total_trial_count,eligible_n,mean,median,sd,ci95_low,ci95_high,wilcoxon_nonzero_n,wilcoxon_w_positive,wilcoxon_w_negative,wilcoxon_p_two_sided,rank_biserial,log_offset_c,units,source_column,eligibility_rule,ci_method,wilcoxon_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,max_agent_steps,CBAA,500,383,0.413675849443182,0.403074512921942,0.776757051035206,0.33563678130959,0.491714917576775,357,52259,11644,2.30529834530243e-25,0.635572664820118,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,max_agent_messages,CBAA,500,500,0.0604711093636805,0.0273951857502452,0.234832802963318,0.0398374383575812,0.0811047803697798,500,76949,48301,9.36546241734682e-06,0.228726546906188,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,max_agent_messages,ACBBA,500,500,0.173596932772948,0.156872261316621,0.277577309591493,0.149207499897321,0.197986365648574,500,102072,23178,2.96843277978701e-34,0.629892215568862,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,max_agent_messages,PI,500,500,0.443220902275529,0.430062797320141,0.306356360919841,0.416302787420709,0.470139017130348,500,122851,2399,1.75993036338575e-77,0.961692614770459,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,max_agent_messages,HIPC,500,500,-0.0682008941861063,-0.0471977918108379,0.295389693996587,-0.0941554187993904,-0.0422463695728222,500,47516,77734,2.95120609109728e-06,-0.241261477045908,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,max_agent_messages,DMCHBA,500,500,0.320731055668842,0.30045476670113,0.229415641113772,0.300573365590363,0.34088874574732,498,122397,1854,1.64536738985803e-78,0.970157181833547,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,max_agent_messages,DGA,500,500,0.316564249353643,0.302949530606711,0.257386903959101,0.29394885392952,0.339179644777766,500,120611,4639,5.82426890677538e-72,0.925924151696607,0,percent metric change per +1 percentage point degradation,max_messages_any_robot or max(robot_performance.messages_sent),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_unique_cell,CBAA,500,500,-0.233404575940381,-0.238854996901128,0.0878654277044423,-0.241124904213032,-0.22568424766773,500,74,125176,1.97846603925998e-83,-0.998818363273453,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_unique_cell,ACBBA,500,500,-0.191604648497684,-0.188225998405417,0.163843140611053,-0.206000786589612,-0.177208510405755,500,5717,119533,2.2258901118895e-69,-0.908710578842315,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_unique_cell,PI,500,500,0.347930678515722,0.348739823525201,0.117230577294776,0.337630170523518,0.358231186507927,500,125250,0,1.2685250602311e-83,1,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_unique_cell,HIPC,500,500,0.217917576827703,0.222708200800059,0.132239874944197,0.206298271351404,0.229536882304002,500,123799,1451,7.02793116699896e-80,0.976830339321357,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_unique_cell,DMCHBA,500,500,0.161087409531269,0.15312376336396,0.0915939766809841,0.153039470925047,0.169135348137491,500,124959,291,7.26215865489789e-83,0.995353293413174,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,messages_per_unique_cell,DGA,500,500,0.107956319789648,0.101605687070006,0.172940778603007,0.0927608143738628,0.123151825205433,500,101454,23796,3.05271506188922e-33,0.620023952095808,0,percent metric change per +1 percentage point degradation,messages_per_unique_cell or messages_sent_total / unique_cells_visited,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,unique_cell_contribution_gini,CBAA,500,500,0.0114986771858965,0.0126220878912453,0.0562489884417964,0.00655633903173662,0.0164410153400563,500,77419,47831,4.72291815921597e-06,0.236231536926148,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,unique_cell_contribution_gini,ACBBA,500,500,-0.0841039135052748,-0.0790917613244568,0.0755520060292377,-0.0907423184324674,-0.0774655085780823,500,6260,118990,4.26560066583459e-68,-0.900039920159681,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,unique_cell_contribution_gini,PI,500,500,-0.292852360128729,-0.292456685467951,0.0838677813166503,-0.300221433724336,-0.285483286533123,500,0,125250,1.2685250602311e-83,-1,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,unique_cell_contribution_gini,HIPC,500,500,-0.248516604971711,-0.245816651723785,0.104905748035532,-0.25773418728687,-0.239299022656552,500,14,125236,1.37986172305957e-83,-0.999776447105788,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,unique_cell_contribution_gini,DMCHBA,500,500,0.0166808531091518,0.016040890532254,0.0624151341435313,0.0111967242844392,0.0221649819338644,500,81949,43301,2.25615336311167e-09,0.308566866267465,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,unique_cell_contribution_gini,DGA,500,500,-0.0317906384370964,-0.0248443722957514,0.0849136380350092,-0.039251606619719,-0.0243296702544739,500,39524,85726,8.88830394006732e-13,-0.368878243512974,1,percent metric change per +1 percentage point degradation,workload_gini_unique_cells_contributed,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Collaborative Visit (CV),CV,bernoulli,team_task_replans,CBAA,500,500,0.208132237884987,0.183097382321662,0.661609962871216,0.149999634023955,0.266264841746018,500,83715,41535,6.82030095549081e-11,0.336766467065868,1,percent metric change per +1 percentage point degradation,task_cell_replans_total,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
