trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
40,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,52,44,8,53,0,0,0,0,106,0,0,53,53,106,0,18,0,0.0,2.0,2.25,0.0,0.0,0.0,clue:1;collision_intent:52;state:52;target:1,52,106,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
41,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,219,63,156,196,24,0,0,0,443,0,0,220,223,443,0,317,0,0.0,2.260204081632653,2.032051282051282,0.0,0.0,0.0,clue:4;collision_intent:219;state:219;target:1,219,443,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
42,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,137,9,128,130,8,0,0,0,278,0,0,138,140,278,0,260,0,0.0,2.1384615384615384,2.03125,0.0,0.0,0.0,clue:3;collision_intent:137;state:137;target:1,137,278,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
43,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,91,39,52,92,0,0,0,0,184,0,0,92,92,184,0,106,0,0.0,2.0,2.0384615384615383,0.0,0.0,0.0,clue:1;collision_intent:91;state:91;target:1,91,184,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
44,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,173,14,159,167,7,0,0,0,351,0,0,174,177,351,0,323,0,0.0,2.1017964071856285,2.0314465408805034,0.0,0.0,0.0,clue:4;collision_intent:173;state:173;target:1,173,351,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
45,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,187,67,120,175,13,0,0,0,377,0,0,188,189,377,0,243,0,0.0,2.1542857142857144,2.025,0.0,0.0,0.0,clue:2;collision_intent:187;state:187;target:1,187,377,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
46,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,127,127,0,121,7,0,0,0,255,0,0,128,127,255,0,0,0,0.0,2.1074380165289255,0.0,0.0,0.0,0.0,collision_intent:127;state:127;target:1,127,255,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
47,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,169,35,134,163,7,0,0,0,343,0,0,170,173,343,0,273,0,0.0,2.104294478527607,2.037313432835821,0.0,0.0,0.0,clue:4;collision_intent:169;state:169;target:1,169,343,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
48,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,180,26,154,171,10,0,0,0,365,0,0,181,184,365,0,313,0,0.0,2.134502923976608,2.0324675324675323,0.0,0.0,0.0,clue:4;collision_intent:180;state:180;target:1,180,365,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
49,DMCHBA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,63,63,0,64,0,0,0,0,127,0,0,64,63,127,0,0,0,0.0,1.984375,0.0,0.0,0.0,0.0,collision_intent:63;state:63;target:1,63,127,0.0,completed,grid_clue,clue,dmchba,5,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dmchba,g14_d220_ideal_dmchba
0,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,136,81,55,125,12,0,0,0,281,0,0,137,144,275,6,119,6,0.0,2.248,2.1636363636363636,0.04411764705882353,0.10909090909090909,0.048,clue:2;collision_intent:136;dga_entry:6;state:136;target:1,136,281,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
1,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,194,126,68,187,8,0,0,0,404,0,0,195,209,392,12,152,12,0.0,2.160427807486631,2.235294117647059,0.061855670103092786,0.17647058823529413,0.06417112299465241,clue:3;collision_intent:194;dga_entry:12;state:194;target:1,194,404,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
2,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,157,64,93,148,10,0,0,0,325,0,0,158,167,319,6,197,6,0.0,2.195945945945946,2.118279569892473,0.03821656050955414,0.06451612903225806,0.04054054054054054,clue:4;collision_intent:157;dga_entry:6;state:157;target:1,157,325,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
3,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,100,69,31,101,0,0,0,0,208,0,0,101,107,205,3,70,3,0.0,2.0594059405940595,2.2580645161290325,0.03,0.0967741935483871,0.0297029702970297,clue:4;collision_intent:100;dga_entry:3;state:100;target:1,100,208,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
4,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,1,1,0,2,0,0,0,0,3,0,0,2,1,3,0,0,0,0.0,1.5,0.0,0.0,0.0,0.0,collision_intent:1;state:1;target:1,1,3,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
5,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,12,12,0,13,0,0,0,0,25,0,0,13,12,25,0,0,0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,collision_intent:12;state:12;target:1,12,25,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
6,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,25,25,0,26,0,0,0,0,51,0,0,26,25,51,0,0,0,0.0,1.9615384615384615,0.0,0.0,0.0,0.0,collision_intent:25;state:25;target:1,25,51,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
7,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,108,79,29,102,7,0,0,0,227,0,0,109,118,218,9,69,9,0.0,2.2254901960784315,2.3793103448275863,0.08333333333333333,0.3103448275862069,0.08823529411764706,clue:1;collision_intent:108;dga_entry:9;state:108;target:1,108,227,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
8,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,11,11,0,12,0,0,0,0,23,0,0,12,11,23,0,0,0,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,collision_intent:11;state:11;target:1,11,23,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
9,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,17,17,0,18,0,0,0,0,35,0,0,18,17,35,0,0,0,0.0,1.9444444444444444,0.0,0.0,0.0,0.0,collision_intent:17;state:17;target:1,17,35,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
10,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,59,59,0,60,0,0,0,0,119,0,0,60,59,119,0,0,0,0.0,1.9833333333333334,0.0,0.0,0.0,0.0,collision_intent:59;state:59;target:1,59,119,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
11,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,174,67,107,163,12,0,0,0,361,0,0,175,186,352,9,227,9,0.0,2.214723926380368,2.121495327102804,0.05172413793103448,0.08411214953271028,0.05521472392638037,clue:3;collision_intent:174;dga_entry:9;state:174;target:1,174,361,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
12,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,179,30,149,178,2,0,0,0,365,0,0,180,185,362,3,305,3,0.0,2.050561797752809,2.046979865771812,0.01675977653631285,0.020134228187919462,0.016853932584269662,clue:3;collision_intent:179;dga_entry:3;state:179;target:1,179,365,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
13,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,44,44,0,45,0,0,0,0,89,0,0,45,44,89,0,0,0,0.0,1.9777777777777779,0.0,0.0,0.0,0.0,collision_intent:44;state:44;target:1,44,89,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
14,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,48,48,0,49,0,0,0,0,97,0,0,49,48,97,0,0,0,0.0,1.9795918367346939,0.0,0.0,0.0,0.0,collision_intent:48;state:48;target:1,48,97,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
15,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,43,32,11,44,0,0,0,0,92,0,0,44,48,89,3,28,3,0.0,2.090909090909091,2.5454545454545454,0.06976744186046512,0.2727272727272727,0.06818181818181818,clue:2;collision_intent:43;dga_entry:3;state:43;target:1,43,92,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
16,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,125,33,92,120,6,0,0,0,260,0,0,126,134,254,6,194,6,0.0,2.1666666666666665,2.108695652173913,0.048,0.06521739130434782,0.05,clue:3;collision_intent:125;dga_entry:6;state:125;target:1,125,260,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
17,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,71,66,5,72,0,0,0,0,148,0,0,72,76,145,3,16,3,0.0,2.0555555555555554,3.2,0.04225352112676056,0.6,0.041666666666666664,clue:2;collision_intent:71;dga_entry:3;state:71;target:1,71,148,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
18,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,83,58,25,84,0,0,0,0,171,0,0,84,87,168,3,55,3,0.0,2.0357142857142856,2.2,0.03614457831325301,0.12,0.03571428571428571,clue:1;collision_intent:83;dga_entry:3;state:83;target:1,83,171,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
19,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,112,72,40,105,8,0,0,0,233,0,0,113,120,227,6,89,6,0.0,2.219047619047619,2.225,0.05357142857142857,0.15,0.05714285714285714,clue:2;collision_intent:112;dga_entry:6;state:112;target:1,112,233,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
20,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,10,9,1,11,0,0,0,0,25,0,0,11,14,22,3,7,3,0.0,2.272727272727273,7.0,0.3,3.0,0.2727272727272727,clue:1;collision_intent:10;dga_entry:3;state:10;target:1,10,25,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
21,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,174,40,134,169,6,0,0,0,356,0,0,175,181,353,3,276,3,0.0,2.106508875739645,2.0597014925373136,0.017241379310344827,0.022388059701492536,0.01775147928994083,clue:4;collision_intent:174;dga_entry:3;state:174;target:1,174,356,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
22,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,175,21,154,167,9,0,0,0,378,0,0,176,202,354,24,336,24,0.0,2.2634730538922154,2.1818181818181817,0.13714285714285715,0.15584415584415584,0.1437125748502994,clue:3;collision_intent:175;dga_entry:24;state:175;target:1,175,378,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
23,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,173,35,138,167,7,0,0,0,375,0,0,174,201,351,24,305,24,0.0,2.245508982035928,2.210144927536232,0.13872832369942195,0.17391304347826086,0.1437125748502994,clue:4;collision_intent:173;dga_entry:24;state:173;target:1,173,375,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
24,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,136,89,47,123,14,0,0,0,280,0,0,137,143,274,6,102,6,0.0,2.2764227642276422,2.1702127659574466,0.04411764705882353,0.1276595744680851,0.04878048780487805,clue:1;collision_intent:136;dga_entry:6;state:136;target:1,136,280,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
25,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,53,1,52,53,1,0,0,0,114,0,0,54,60,108,6,112,6,0.0,2.150943396226415,2.1538461538461537,0.11320754716981132,0.11538461538461539,0.11320754716981132,clue:1;collision_intent:53;dga_entry:6;state:53;target:1,53,114,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
26,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,15,15,0,16,0,0,0,0,31,0,0,16,15,31,0,0,0,0.0,1.9375,0.0,0.0,0.0,0.0,collision_intent:15;state:15;target:1,15,31,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
27,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,5,4,1,6,0,0,0,0,15,0,0,6,9,12,3,7,3,0.0,2.5,7.0,0.6,3.0,0.5,clue:1;collision_intent:5;dga_entry:3;state:5;target:1,5,15,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
28,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,180,9,171,172,9,0,0,0,380,0,0,181,199,365,15,362,15,0.0,2.2093023255813953,2.1169590643274856,0.08333333333333333,0.08771929824561403,0.0872093023255814,clue:4;collision_intent:180;dga_entry:15;state:180;target:1,180,380,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
29,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,91,80,11,90,2,0,0,0,191,0,0,92,99,185,6,31,6,0.0,2.1222222222222222,2.8181818181818183,0.06593406593406594,0.5454545454545454,0.06666666666666667,clue:2;collision_intent:91;dga_entry:6;state:91;target:1,91,191,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
30,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,25,25,0,26,0,0,0,0,51,0,0,26,25,51,0,0,0,0.0,1.9615384615384615,0.0,0.0,0.0,0.0,collision_intent:25;state:25;target:1,25,51,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
31,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,124,30,94,123,2,0,0,0,258,0,0,125,133,252,6,198,6,0.0,2.097560975609756,2.106382978723404,0.04838709677419355,0.06382978723404255,0.04878048780487805,clue:3;collision_intent:124;dga_entry:6;state:124;target:1,124,258,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
32,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,148,57,91,141,8,0,0,0,309,0,0,149,160,300,9,195,9,0.0,2.1914893617021276,2.142857142857143,0.060810810810810814,0.0989010989010989,0.06382978723404255,clue:3;collision_intent:148;dga_entry:9;state:148;target:1,148,309,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
33,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,66,65,1,67,0,0,0,0,137,0,0,67,70,134,3,7,3,0.0,2.044776119402985,7.0,0.045454545454545456,3.0,0.04477611940298507,clue:1;collision_intent:66;dga_entry:3;state:66;target:1,66,137,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
34,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,126,46,80,120,7,0,0,0,271,0,0,127,144,256,15,179,15,0.0,2.2583333333333333,2.2375,0.11904761904761904,0.1875,0.125,clue:3;collision_intent:126;dga_entry:15;state:126;target:1,126,271,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
35,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,148,37,111,138,11,0,0,0,308,0,0,149,159,299,9,234,9,0.0,2.2318840579710146,2.108108108108108,0.060810810810810814,0.08108108108108109,0.06521739130434782,clue:2;collision_intent:148;dga_entry:9;state:148;target:1,148,308,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
36,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,205,45,160,192,14,0,0,0,430,0,0,206,224,415,15,340,15,0.0,2.2395833333333335,2.125,0.07317073170731707,0.09375,0.078125,clue:4;collision_intent:205;dga_entry:15;state:205;target:1,205,430,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
37,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,40,2,38,39,2,0,0,0,93,0,0,41,52,84,9,89,9,0.0,2.3846153846153846,2.3421052631578947,0.225,0.23684210526315788,0.23076923076923078,clue:3;collision_intent:40;dga_entry:9;state:40;target:1,40,93,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
38,DGA,ideal,1.0,14,196,1,220,196.0,g14_d220_ideal_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid14_trials50.csv,clue_search,76,18,58,77,0,0,0,0,159,0,0,77,82,156,3,123,3,0.0,2.064935064935065,2.1206896551724137,0.039473684210526314,0.05172413793103448,0.03896103896103896,clue:3;collision_intent:76;dga_entry:3;state:76;target:1,76,159,0.0,completed,grid_clue,clue,dga,3,,ideal,runs/sensitivity_grid_density_50/raw/grid14/density220/ideal/dga,g14_d220_ideal_dga
