trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.961299855234195,36.961299855234195,1,1,1,82,22,78,8,9,0,0,192,0,388,899,264,85,303,171,217,0.2907488986784141,38.8,21.7,collision_intent:85;dga_entry:217;state:86,0.1499999999999999,0.07692307692307687,known_visit_core_500,10,4,8
353,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.798884686022696,43.798884686022696,2,2,2,93,26,92,5,5,0,0,231,0,384,915,235,95,289,192,192,0.27167630057803466,38.4,19.2,collision_intent:95;dga_entry:192;state:97,0.10000000000000009,0.07065217391304346,known_visit_core_500,10,4,8
354,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.165307253934586,35.165307253934586,1,1,1,57,21,59,2,0,1,1,214,0,285,647,205,63,222,124,161,0.3092006033182504,28.5,16.1,collision_intent:63;dga_entry:161;state:61,0.30000000000000004,0.26694915254237284,known_visit_core_500,10,4,8
355,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.897975882339196,44.897975882339196,1,1,1,89,26,88,5,0,0,0,246,0,278,661,171,92,186,185,93,0.30755395683453235,27.8,9.3,collision_intent:92;dga_entry:93;state:93,0.1499999999999999,0.07954545454545459,known_visit_core_500,10,4,8
356,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.016108490274235,41.016108490274235,1,1,1,77,24,77,4,3,0,0,235,0,318,762,189,80,238,161,157,0.26582278481012656,31.8,15.7,collision_intent:80;dga_entry:157;state:81,0.3999999999999999,0.18506493506493515,known_visit_core_500,10,4,8
357,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.20572093669155,38.20572093669155,1,1,1,76,23,78,2,3,0,0,214,0,339,766,250,81,258,161,178,0.32341526520051744,33.9,17.8,collision_intent:81;dga_entry:178;state:80,0.10000000000000009,0.08974358974358965,known_visit_core_500,10,4,8
358,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.62158925184905,43.62158925184905,0,0,0,99,26,103,0,7,0,0,221,0,423,981,286,100,323,203,220,0.2957600827300931,42.3,22.0,collision_intent:100;dga_entry:220;state:103,0.25,0.02184466019417486,known_visit_core_500,10,4,8
359,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.126897521179494,44.126897521179494,0,0,0,87,26,89,2,3,0,0,244,0,362,865,218,91,271,182,180,0.2691358024691358,36.2,18.0,collision_intent:91;dga_entry:180;state:91,0.1499999999999999,0.05337078651685401,known_visit_core_500,10,4,8
360,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.68885001675345,35.68885001675345,2,2,2,60,21,57,7,3,2,1,208,0,301,694,208,66,235,130,171,0.29545454545454547,30.1,17.1,collision_intent:66;dga_entry:171;state:64,0.30000000000000004,0.25,known_visit_core_500,10,4,8
361,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.87376510135658,38.87376510135658,0,0,0,71,22,75,0,2,5,1,222,0,277,669,160,75,202,150,127,0.26490066225165565,27.7,12.7,collision_intent:75;dga_entry:127;state:75,0.25,0.1100000000000001,known_visit_core_500,10,4,8
362,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,41.74884626226898,41.74884626226898,3,3,3,80,25,81,3,2,0,0,234,0,315,719,224,83,232,167,148,0.3227665706051873,31.5,14.8,collision_intent:83;dga_entry:148;state:84,0.25,0.10185185185185186,known_visit_core_500,10,4,8
363,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.32935950566763,35.32935950566763,0,0,0,71,21,75,0,2,1,1,195,0,349,780,264,74,275,149,200,0.32116788321167883,34.9,20.0,collision_intent:74;dga_entry:200;state:75,0.25,0.1233333333333333,known_visit_core_500,10,4,8
364,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,57.586360616118355,57.586360616118355,2,2,2,129,34,111,22,7,0,0,298,0,449,1056,290,133,316,266,183,0.30623020063357975,44.9,18.3,collision_intent:133;dga_entry:183;state:133,0.25,0.0923423423423424,known_visit_core_500,10,4,8
365,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.722923324298286,36.722923324298286,1,1,1,65,22,65,4,4,0,0,213,0,311,708,220,69,242,138,173,0.30513176144244103,31.1,17.3,collision_intent:69;dga_entry:173;state:69,0.25,0.226923076923077,known_visit_core_500,10,4,8
366,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.260850664582364,43.260850664582364,0,0,0,71,25,75,0,0,1,1,258,0,252,595,159,75,177,150,102,0.3005671077504726,25.2,10.2,collision_intent:75;dga_entry:102;state:75,0.30000000000000004,0.1166666666666667,known_visit_core_500,10,4,8
367,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,33.900067032689094,33.900067032689094,0,0,0,80,20,83,1,5,0,0,172,0,359,832,243,80,279,164,195,0.29101796407185626,35.9,19.5,collision_intent:80;dga_entry:195;state:84,0.30000000000000004,0.009036144578313143,known_visit_core_500,10,4,8
368,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.34504633248495,42.34504633248495,0,0,0,47,25,51,0,1,0,0,281,0,252,589,165,50,202,101,151,0.2731788079470199,25.2,15.1,collision_intent:50;dga_entry:151;state:51,0.25,0.3088235294117647,known_visit_core_500,10,4,8
369,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.8142401928873,37.8142401928873,1,1,1,68,20,69,3,0,3,1,221,0,297,707,182,73,224,145,152,0.2716417910447761,29.7,15.2,collision_intent:73;dga_entry:152;state:72,0.3999999999999999,0.12681159420289845,known_visit_core_500,10,4,8
370,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,44.704626936252616,44.704626936252616,1,1,1,93,27,95,2,3,2,1,230,0,330,786,201,98,232,195,135,0.29004329004329005,33.0,13.5,collision_intent:98;dga_entry:135;state:97,0.25,0.044736842105263186,known_visit_core_500,10,4,8
371,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.92352266146923,40.92352266146923,1,1,1,80,24,83,1,7,0,0,228,0,334,801,199,84,250,168,166,0.2660427807486631,33.4,16.6,collision_intent:84;dga_entry:166;state:84,0.25,0.09939759036144569,known_visit_core_500,10,4,8
372,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.61224892607826,43.61224892607826,2,2,2,92,26,86,10,4,1,1,235,0,331,781,211,95,236,191,140,0.2984441301272984,33.1,14.0,collision_intent:95;dga_entry:140;state:96,0.3500000000000001,0.12790697674418605,known_visit_core_500,10,4,8
373,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.59624146174,35.59624146174,2,2,2,70,21,68,6,2,0,0,199,0,279,641,194,73,206,147,132,0.31493506493506496,27.9,13.2,collision_intent:73;dga_entry:132;state:74,0.30000000000000004,0.10294117647058831,known_visit_core_500,10,4,8
374,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,54.333805049583724,54.333805049583724,4,4,4,96,31,90,10,7,0,0,313,0,392,926,248,99,293,199,193,0.28278221208665905,39.2,19.3,collision_intent:99;dga_entry:193;state:100,0.3999999999999999,0.061111111111111116,known_visit_core_500,10,4,8
375,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,32.91301021881153,32.91301021881153,0,0,0,68,19,72,0,3,0,0,178,0,317,732,216,71,246,143,174,0.2938775510204082,31.7,17.4,collision_intent:71;dga_entry:174;state:72,0.25,0.03472222222222232,known_visit_core_500,10,4,8
376,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.10172033554512,39.10172033554512,4,4,4,82,23,73,13,2,1,1,213,0,296,714,171,85,211,171,125,0.2714285714285714,29.6,12.5,collision_intent:85;dga_entry:125;state:86,0.25,0.10616438356164393,known_visit_core_500,10,4,8
377,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,48.213499894408365,48.213499894408365,1,1,1,90,28,86,8,7,0,0,274,0,373,885,232,94,279,188,185,0.2778443113772455,37.3,18.5,collision_intent:94;dga_entry:185;state:94,0.10000000000000009,0.09302325581395343,known_visit_core_500,10,4,8
378,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.866436055294294,38.866436055294294,0,0,0,68,23,71,1,2,0,0,226,0,286,658,197,72,214,144,142,0.3082942097026604,28.6,14.2,collision_intent:72;dga_entry:142;state:72,0.30000000000000004,0.158450704225352,known_visit_core_500,10,4,8
379,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.73947306465806,43.73947306465806,3,3,3,102,26,95,11,8,0,0,219,0,433,1013,284,104,329,210,223,0.2883248730964467,43.3,22.3,collision_intent:104;dga_entry:223;state:106,0.25,0.07105263157894748,known_visit_core_500,10,4,8
380,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.990265848566263,31.990265848566263,1,1,1,71,19,74,1,2,3,1,166,0,268,629,174,74,194,149,119,0.29948364888123924,26.8,11.9,collision_intent:74;dga_entry:119;state:75,0.25,0.054054054054053946,known_visit_core_500,10,4,8
381,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.770530240302094,38.770530240302094,0,0,0,73,23,76,1,1,1,1,219,0,290,676,191,77,213,154,136,0.300314465408805,29.0,13.6,collision_intent:77;dga_entry:136;state:77,0.10000000000000009,0.11842105263157898,known_visit_core_500,10,4,8
382,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,40.68360851642231,40.68360851642231,2,2,2,79,24,80,3,7,0,0,222,0,379,879,256,83,296,166,213,0.28893905191873587,37.9,21.3,collision_intent:83;dga_entry:213;state:83,0.6000000000000001,0.1312500000000001,known_visit_core_500,10,4,8
383,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,34.60481474196484,34.60481474196484,2,2,2,81,21,83,2,7,0,0,175,0,349,815,230,81,268,166,183,0.286783042394015,34.9,18.3,collision_intent:81;dga_entry:183;state:85,0.30000000000000004,0.027108433734939652,known_visit_core_500,10,4,8
384,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.965642158379914,42.965642158379914,0,0,0,77,25,80,1,2,4,4,245,0,302,710,195,80,222,161,141,0.2932330827067669,30.2,14.1,collision_intent:80;dga_entry:141;state:81,0.25,0.1625000000000001,known_visit_core_500,10,4,8
385,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,52.342880374100965,52.342880374100965,3,3,3,115,30,112,7,5,0,0,272,0,404,957,253,121,283,240,164,0.2987012987012987,40.4,16.4,collision_intent:121;dga_entry:164;state:119,0.25,0.0535714285714286,known_visit_core_500,10,4,8
386,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,63.0755707955362,63.0755707955362,2,2,2,108,37,103,9,7,5,1,357,0,433,1016,281,113,320,225,208,0.29331941544885176,43.3,20.8,collision_intent:113;dga_entry:208;state:112,0.25,0.15776699029126218,known_visit_core_500,10,4,8
387,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.51665893006955,31.51665893006955,0,0,0,74,19,75,3,3,0,0,161,0,305,694,216,75,230,153,152,0.314410480349345,30.5,15.2,collision_intent:75;dga_entry:152;state:78,0.25,0.043333333333333224,known_visit_core_500,10,4,8
388,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.39346916834605,36.39346916834605,1,1,1,79,22,79,4,7,0,0,189,0,326,750,227,81,245,164,162,0.30926430517711173,32.6,16.2,collision_intent:81;dga_entry:162;state:83,0.30000000000000004,0.07278481012658222,known_visit_core_500,10,4,8
389,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.60867085262362,42.60867085262362,2,2,2,80,25,79,5,9,7,2,237,0,398,894,298,85,313,169,229,0.31803628601921025,39.8,22.9,collision_intent:85;dga_entry:229;state:84,0.25,0.14240506329113933,known_visit_core_500,10,4,8
390,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,34.76051576078,34.76051576078,0,0,0,78,21,82,0,4,1,1,181,0,322,759,205,80,242,162,160,0.28314917127071826,32.2,16.0,collision_intent:80;dga_entry:160;state:82,0.1499999999999999,0.03658536585365857,known_visit_core_500,10,4,8
391,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.47502305387313,35.47502305387313,1,1,1,58,21,60,2,2,9,2,208,0,265,620,172,63,202,125,140,0.28524046434494194,26.5,14.0,collision_intent:63;dga_entry:140;state:62,0.25,0.2416666666666667,known_visit_core_500,10,4,8
392,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.04014243190822,38.04014243190822,1,1,1,71,23,70,5,1,1,1,215,0,312,735,199,75,237,150,162,0.28067700987306066,31.2,16.2,collision_intent:75;dga_entry:162;state:75,0.1499999999999999,0.19285714285714284,known_visit_core_500,10,4,8
393,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,78.59294215784765,78.59294215784765,3,3,3,114,41,110,8,8,56,1,463,0,468,1071,330,119,349,237,231,0.3160919540229885,46.8,23.1,collision_intent:119;dga_entry:231;state:118,0.3500000000000001,0.17272727272727262,known_visit_core_500,10,4,8
394,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.077261802092643,29.077261802092643,0,0,0,65,18,67,2,3,0,0,154,0,291,673,199,68,223,137,154,0.29790419161676646,29.1,15.4,collision_intent:68;dga_entry:154;state:69,0.30000000000000004,0.06343283582089554,known_visit_core_500,10,4,8
395,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.114889015583806,37.114889015583806,0,0,0,86,22,88,2,6,0,0,186,0,322,735,230,87,235,177,145,0.32670454545454547,32.2,14.5,collision_intent:87;dga_entry:145;state:90,0.25,0.02840909090909083,known_visit_core_500,10,4,8
396,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,57.7983092989269,57.7983092989269,3,3,3,114,34,112,6,3,6,1,310,0,382,898,246,117,265,235,147,0.31021437578814626,38.2,14.7,collision_intent:117;dga_entry:147;state:118,0.44999999999999996,0.0803571428571428,known_visit_core_500,10,4,8
397,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.09343384640876,39.09343384640876,1,1,1,89,23,87,6,3,0,0,203,0,304,724,184,92,212,185,119,0.2911392405063291,30.4,11.9,collision_intent:92;dga_entry:119;state:93,0.25,0.05459770114942519,known_visit_core_500,10,4,8
398,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,48.21700566562394,48.21700566562394,3,3,3,91,28,83,12,7,0,0,271,0,370,868,240,96,274,191,179,0.2926829268292683,37.0,17.9,collision_intent:96;dga_entry:179;state:95,0.25,0.17771084337349397,known_visit_core_500,10,4,8
399,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.697818361665675,38.697818361665675,1,1,1,84,23,79,9,3,0,0,208,0,364,838,251,86,278,174,190,0.3020457280385078,36.4,19.0,collision_intent:86;dga_entry:190;state:88,0.10000000000000009,0.06645569620253156,known_visit_core_500,10,4,8
400,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,30.18700542966707,30.18700542966707,0,0,0,70,18,72,2,5,3,1,154,0,313,704,232,74,239,148,165,0.32492997198879553,31.3,16.5,collision_intent:74;dga_entry:165;state:74,0.30000000000000004,0.03472222222222232,known_visit_core_500,10,4,8
401,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,52.36082638434508,52.36082638434508,1,1,1,109,31,104,9,1,0,0,279,0,361,859,222,112,249,225,136,0.2979865771812081,36.1,13.6,collision_intent:112;dga_entry:136;state:113,0.25,0.10096153846153855,known_visit_core_500,10,4,8
402,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,30.100760320501134,30.100760320501134,0,0,0,63,18,66,1,2,0,0,162,0,253,590,168,66,187,133,120,0.3,25.3,12.0,collision_intent:66;dga_entry:120;state:67,0.1499999999999999,0.045454545454545414,known_visit_core_500,10,4,8
403,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.98720799087629,38.98720799087629,1,1,1,72,23,75,1,1,0,0,219,0,278,649,182,75,203,151,127,0.30033003300330036,27.8,12.7,collision_intent:75;dga_entry:127;state:76,0.10000000000000009,0.10333333333333328,known_visit_core_500,10,4,8
404,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.00369728447381,43.00369728447381,2,2,2,85,25,80,9,1,0,0,234,0,286,671,185,88,198,177,109,0.3125,28.6,10.9,collision_intent:88;dga_entry:109;state:89,0.3500000000000001,0.10000000000000009,known_visit_core_500,10,4,8
405,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,34.893013023380625,34.893013023380625,1,1,1,71,21,73,2,6,0,0,188,0,328,758,223,74,254,149,179,0.2938076416337286,32.8,17.9,collision_intent:74;dga_entry:179;state:75,0.10000000000000009,0.10616438356164393,known_visit_core_500,10,4,8
406,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.9881036474484,39.9881036474484,0,0,0,82,24,82,4,2,0,0,217,0,327,780,199,85,242,171,156,0.27486187845303867,32.7,15.6,collision_intent:85;dga_entry:156;state:86,0.1499999999999999,0.10365853658536595,known_visit_core_500,10,4,8
407,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,35.50939921680592,35.50939921680592,1,1,1,67,21,68,3,5,3,2,194,0,297,685,203,71,226,142,155,0.30074074074074075,29.7,15.5,collision_intent:71;dga_entry:155;state:71,0.30000000000000004,0.18382352941176472,known_visit_core_500,10,4,8
408,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.474649326372575,31.474649326372575,0,0,0,66,19,69,1,3,0,0,169,0,290,664,204,69,221,139,151,0.3086232980332829,29.0,15.1,collision_intent:69;dga_entry:151;state:70,0.1499999999999999,0.047101449275362306,known_visit_core_500,10,4,8
409,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,29.35726283331393,29.35726283331393,1,1,1,66,18,68,2,2,0,0,157,0,234,544,155,68,166,138,96,0.31313131313131315,23.4,9.6,collision_intent:68;dga_entry:96;state:70,0.10000000000000009,0.07352941176470584,known_visit_core_500,10,4,8
410,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,39.27594674940172,39.27594674940172,0,0,0,89,24,92,1,5,0,0,203,0,373,849,266,91,282,184,189,0.31479289940828403,37.3,18.9,collision_intent:91;dga_entry:189;state:93,0.10000000000000009,0.048913043478260976,known_visit_core_500,10,4,8
411,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.195176492370436,36.195176492370436,1,1,1,82,22,80,6,4,0,0,186,0,329,765,220,85,244,171,158,0.3013698630136986,32.9,15.8,collision_intent:85;dga_entry:158;state:86,0.10000000000000009,0.07499999999999996,known_visit_core_500,10,4,8
412,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,60.672889671914945,60.672889671914945,1,1,1,106,35,106,4,1,2,2,350,0,362,834,250,111,251,221,141,0.33288948069241014,36.2,14.1,collision_intent:111;dga_entry:141;state:110,0.3999999999999999,0.1367924528301887,known_visit_core_500,10,4,8
413,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.68127473520338,42.68127473520338,1,1,1,95,25,93,6,6,0,0,223,0,365,877,214,99,266,198,167,0.2685069008782936,36.5,16.7,collision_intent:99;dga_entry:167;state:99,0.30000000000000004,0.06182795698924726,known_visit_core_500,10,4,8
414,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,55.567208668034446,55.567208668034446,2,2,2,85,32,84,5,8,2,1,332,0,361,840,242,90,271,179,182,0.29802955665024633,36.1,18.2,collision_intent:90;dga_entry:182;state:89,0.3999999999999999,0.20238095238095233,known_visit_core_500,10,4,8
415,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.37982419324324,31.37982419324324,0,0,0,63,19,67,0,5,0,0,175,0,307,695,224,64,243,131,176,0.3081155433287483,30.7,17.6,collision_intent:64;dga_entry:176;state:67,0.1499999999999999,0.12313432835820892,known_visit_core_500,10,4,8
416,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,38.30661422981306,38.30661422981306,1,1,1,76,23,77,3,3,0,0,210,0,301,696,205,80,221,160,141,0.3101361573373676,30.1,14.1,collision_intent:80;dga_entry:141;state:80,0.10000000000000009,0.12662337662337664,known_visit_core_500,10,4,8
417,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,31.296031837868497,31.296031837868497,1,1,1,75,19,74,5,5,0,0,160,0,297,675,214,75,222,154,143,0.32228915662650603,29.7,14.3,collision_intent:75;dga_entry:143;state:79,0.10000000000000009,0.04729729729729737,known_visit_core_500,10,4,8
418,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.25626502430501,37.25626502430501,1,1,1,81,22,82,3,7,1,1,196,0,371,845,265,84,287,169,202,0.30885780885780884,37.1,20.2,collision_intent:84;dga_entry:202;state:85,0.10000000000000009,0.018292682926829285,known_visit_core_500,10,4,8
419,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,36.80988900437167,36.80988900437167,0,0,0,82,22,86,0,5,3,3,194,0,329,767,216,85,244,171,158,0.2967032967032967,32.9,15.8,collision_intent:85;dga_entry:158;state:86,0.30000000000000004,0.03488372093023262,known_visit_core_500,10,4,8
420,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,42.31156250702092,42.31156250702092,2,2,2,87,24,85,6,6,1,1,231,0,389,890,276,91,298,182,207,0.3090705487122061,38.9,20.7,collision_intent:91;dga_entry:207;state:91,0.30000000000000004,0.11470588235294121,known_visit_core_500,10,4,8
421,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,37.593571984512586,37.593571984512586,0,0,0,85,22,88,1,1,2,1,189,0,304,709,201,87,217,176,128,0.30970724191063176,30.4,12.8,collision_intent:87;dga_entry:128;state:89,0.25,0.03409090909090917,known_visit_core_500,10,4,8
422,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,34.86029514880343,34.86029514880343,0,0,0,72,21,76,0,4,0,0,189,0,277,648,181,74,203,150,127,0.2981878088962109,27.7,12.7,collision_intent:74;dga_entry:127;state:76,0.25,0.07236842105263164,known_visit_core_500,10,4,8
423,known_visit,DGA,bernoulli,0.3,19,361,4,10,dga_bernoulli_drop_0_3,known_visit_g19_t10_n500.csv,10,True,43.85344672421049,43.85344672421049,1,1,1,93,26,91,6,9,1,1,235,0,384,885,265,96,288,193,191,0.3074245939675174,38.4,19.1,collision_intent:96;dga_entry:191;state:97,0.25,0.06318681318681318,known_visit_core_500,10,4,8
