trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.547905545121004,34.547905545121004,0,0,0,60,21,64,0,1,0,0,202,0,203,588,18,62,141,126,77,0.04285714285714286,20.3,7.7,collision_intent:62;dga_entry:77;state:64,0.30000000000000004,0.2421875,known_visit_core_500,10,4,8
394,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.17951951553054,29.17951951553054,1,1,1,68,18,69,3,2,0,0,151,0,305,869,43,69,236,141,164,0.06099290780141844,30.5,16.4,collision_intent:69;dga_entry:164;state:72,0.25,0.05434782608695654,known_visit_core_500,10,4,8
395,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.28432942737859,35.28432942737859,0,0,0,82,21,86,0,5,1,1,182,0,344,996,33,85,259,171,173,0.04263565891472868,34.4,17.3,collision_intent:85;dga_entry:173;state:86,0.30000000000000004,0.011627906976744207,known_visit_core_500,10,4,8
396,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.23666189307845,39.23666189307845,0,0,0,76,23,80,0,4,0,0,219,0,313,908,29,79,234,159,154,0.041428571428571426,31.3,15.4,collision_intent:79;dga_entry:154;state:80,0.10000000000000009,0.11874999999999991,known_visit_core_500,10,4,8
397,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.76632428118208,38.76632428118208,0,0,0,65,23,68,1,0,1,1,231,0,248,720,21,68,180,137,111,0.03910614525139665,24.8,11.1,collision_intent:68;dga_entry:111;state:69,0.25,0.24264705882352944,known_visit_core_500,10,4,8
398,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,42.874142477528196,42.874142477528196,1,1,1,84,24,78,10,1,0,0,232,0,315,904,38,88,227,176,139,0.05604719764011799,31.5,13.9,collision_intent:88;dga_entry:139;state:88,0.25,0.05128205128205132,known_visit_core_500,10,4,8
399,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.7084583640561,32.7084583640561,0,0,0,69,20,72,1,1,0,0,175,0,258,745,26,71,187,144,114,0.04659498207885305,25.8,11.4,collision_intent:71;dga_entry:114;state:73,0.10000000000000009,0.07638888888888884,known_visit_core_500,10,4,8
400,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.18208365195733,34.18208365195733,0,0,0,65,20,69,0,3,0,0,188,0,274,782,37,70,204,139,135,0.060755336617405585,27.4,13.5,collision_intent:70;dga_entry:135;state:69,0.30000000000000004,0.1123188405797102,known_visit_core_500,10,4,8
401,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,52.57105515728064,52.57105515728064,1,1,1,109,31,110,3,0,1,1,280,0,319,918,36,113,206,226,93,0.05853658536585366,31.9,9.3,collision_intent:113;dga_entry:93;state:113,0.25,0.09090909090909083,known_visit_core_500,10,4,8
402,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.40712465271222,33.40712465271222,0,0,0,72,20,75,1,1,0,0,177,0,247,718,20,75,172,151,96,0.03898635477582846,24.7,9.6,collision_intent:75;dga_entry:96;state:76,0.1499999999999999,0.050000000000000044,known_visit_core_500,10,4,8
403,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,43.19492452263077,43.19492452263077,0,0,0,81,26,84,1,2,0,0,245,0,370,1058,50,83,287,168,202,0.05820721769499418,37.0,20.2,collision_intent:83;dga_entry:202;state:85,0.25,0.15476190476190466,known_visit_core_500,10,4,8
404,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.39792703983342,31.39792703983342,0,0,0,67,19,71,0,3,0,0,166,0,241,697,23,69,172,140,101,0.04483430799220273,24.1,10.1,collision_intent:69;dga_entry:101;state:71,0.1499999999999999,0.06690140845070425,known_visit_core_500,10,4,8
405,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.56063502558225,31.56063502558225,0,0,0,61,19,65,0,5,0,0,182,0,266,767,25,63,203,128,138,0.04145936981757877,26.6,13.8,collision_intent:63;dga_entry:138;state:65,0.1499999999999999,0.1576923076923078,known_visit_core_500,10,4,8
406,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,30.118423496144217,30.118423496144217,0,0,0,66,18,70,0,1,0,0,164,0,289,827,38,68,221,138,151,0.057488653555219364,28.9,15.1,collision_intent:68;dga_entry:151;state:70,0.25,0.05714285714285716,known_visit_core_500,10,4,8
407,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.938293858491004,31.938293858491004,1,1,1,68,19,69,3,5,0,0,171,0,309,887,37,71,238,143,166,0.052039381153305204,30.9,16.6,collision_intent:71;dga_entry:166;state:72,0.10000000000000009,0.06884057971014501,known_visit_core_500,10,4,8
408,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.6937506547781,28.6937506547781,0,0,0,65,17,68,1,1,0,0,154,0,249,723,21,66,183,135,114,0.038461538461538464,24.9,11.4,collision_intent:66;dga_entry:114;state:69,0.10000000000000009,0.03676470588235303,known_visit_core_500,10,4,8
409,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.55036959426162,29.55036959426162,0,0,0,60,18,64,0,0,0,0,164,0,229,652,34,62,167,126,103,0.068,22.9,10.3,collision_intent:62;dga_entry:103;state:64,0.10000000000000009,0.09375,known_visit_core_500,10,4,8
410,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.11071396059684,40.11071396059684,0,0,0,88,24,91,1,4,2,1,205,0,301,867,33,91,210,183,118,0.05263157894736842,30.1,11.8,collision_intent:91;dga_entry:118;state:92,0.10000000000000009,0.04670329670329676,known_visit_core_500,10,4,8
411,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.517835740621955,33.517835740621955,0,0,0,79,20,83,0,4,0,0,173,0,274,788,31,80,194,163,111,0.0535405872193437,27.4,11.1,collision_intent:80;dga_entry:111;state:83,0.10000000000000009,0.009036144578313143,known_visit_core_500,10,4,8
412,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,46.10202444649497,46.10202444649497,0,0,0,100,26,99,5,5,3,3,250,0,357,1032,36,105,252,209,148,0.04780876494023904,35.7,14.8,collision_intent:105;dga_entry:148;state:104,0.10000000000000009,0.03282828282828287,known_visit_core_500,10,4,8
413,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.304367067644336,35.304367067644336,0,0,0,79,21,83,0,5,0,0,184,0,321,921,39,81,240,164,157,0.05439330543933055,32.1,15.7,collision_intent:81;dga_entry:157;state:83,0.25,0.02108433734939763,known_visit_core_500,10,4,8
414,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.14824653152018,37.14824653152018,0,0,0,83,22,86,1,2,3,1,187,0,284,810,39,85,199,172,112,0.06565656565656566,28.4,11.2,collision_intent:85;dga_entry:112;state:87,0.10000000000000009,0.03488372093023262,known_visit_core_500,10,4,8
415,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.981338010446613,31.981338010446613,0,0,0,73,19,73,4,2,0,0,168,0,213,617,19,75,138,152,61,0.046228710462287104,21.3,6.1,collision_intent:75;dga_entry:61;state:77,0.25,0.05821917808219168,known_visit_core_500,10,4,8
416,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.09009342673493,35.09009342673493,0,0,0,73,21,77,0,1,0,0,191,0,289,825,39,75,214,152,137,0.06103286384976526,28.9,13.7,collision_intent:75;dga_entry:137;state:77,0.10000000000000009,0.0941558441558441,known_visit_core_500,10,4,8
417,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.56077589128112,35.56077589128112,2,2,2,74,21,74,4,5,0,0,194,0,304,871,38,75,229,153,151,0.05555555555555555,30.4,15.1,collision_intent:75;dga_entry:151;state:78,0.1499999999999999,0.1283783783783783,known_visit_core_500,10,4,8
418,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.34978183914556,37.34978183914556,1,1,1,78,22,80,2,6,0,0,204,0,351,1012,38,80,271,162,189,0.04691358024691358,35.1,18.9,collision_intent:80;dga_entry:189;state:82,0.25,0.09375,known_visit_core_500,10,4,8
419,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.46114486424075,36.46114486424075,0,0,0,67,22,71,0,2,0,0,209,0,272,779,34,68,204,139,133,0.05582922824302135,27.2,13.3,collision_intent:68;dga_entry:133;state:71,0.30000000000000004,0.20070422535211274,known_visit_core_500,10,4,8
420,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.340405797053386,38.340405797053386,0,0,0,69,23,73,0,5,0,0,223,0,299,857,37,71,228,144,155,0.05433186490455213,29.9,15.5,collision_intent:71;dga_entry:155;state:73,0.10000000000000009,0.16095890410958913,known_visit_core_500,10,4,8
421,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.44558684390301,37.44558684390301,0,0,0,66,22,69,1,0,0,0,217,0,216,629,16,68,148,138,78,0.036281179138321996,21.6,7.8,collision_intent:68;dga_entry:78;state:70,0.30000000000000004,0.2282608695652173,known_visit_core_500,10,4,8
422,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,46.01023004644264,46.01023004644264,1,1,1,99,27,100,3,6,3,3,248,0,409,1182,42,106,303,209,200,0.046357615894039736,40.9,20.0,collision_intent:106;dga_entry:200;state:103,0.1499999999999999,0.04499999999999993,known_visit_core_500,10,4,8
423,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.12588388971295,35.12588388971295,0,0,0,52,21,56,0,3,0,0,216,0,238,668,43,55,183,111,127,0.07875457875457875,23.8,12.7,collision_intent:55;dga_entry:127;state:56,0.10000000000000009,0.1696428571428572,known_visit_core_500,10,4,8
424,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.52725177753936,38.52725177753936,0,0,0,67,23,70,1,0,1,1,227,0,282,813,30,70,212,141,141,0.04739336492890995,28.2,14.1,collision_intent:70;dga_entry:141;state:71,0.30000000000000004,0.22857142857142865,known_visit_core_500,10,4,8
425,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,25.731655266780884,25.731655266780884,0,0,0,54,16,58,0,0,0,0,139,0,152,444,9,57,95,115,37,0.031914893617021274,15.2,3.7,collision_intent:57;dga_entry:37;state:58,0.1499999999999999,0.07758620689655182,known_visit_core_500,10,4,8
426,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,30.849650093111638,30.849650093111638,0,0,0,62,18,66,0,2,0,0,170,0,250,717,30,65,185,131,119,0.05434782608695652,25.0,11.9,collision_intent:65;dga_entry:119;state:66,0.25,0.09090909090909083,known_visit_core_500,10,4,8
427,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,30.049147059519946,30.049147059519946,1,1,1,51,18,53,2,2,0,0,179,0,242,685,38,53,189,108,134,0.0673758865248227,24.2,13.4,collision_intent:53;dga_entry:134;state:55,0.3500000000000001,0.24056603773584895,known_visit_core_500,10,4,8
428,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.900561784380464,36.900561784380464,0,0,0,82,22,85,1,2,2,2,193,0,306,880,35,86,220,172,134,0.0532724505327245,30.6,13.4,collision_intent:86;dga_entry:134;state:86,0.10000000000000009,0.038235294117647145,known_visit_core_500,10,4,8
429,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.51989845265643,33.51989845265643,3,3,3,65,20,59,10,1,0,0,188,0,291,839,31,67,224,136,155,0.04633781763826607,29.1,15.5,collision_intent:67;dga_entry:155;state:69,0.3500000000000001,0.15677966101694918,known_visit_core_500,10,4,8
430,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.332529286207524,37.332529286207524,0,0,0,64,22,67,1,1,0,0,217,0,212,611,23,67,145,135,77,0.053117782909930716,21.2,7.7,collision_intent:67;dga_entry:77;state:68,0.10000000000000009,0.1828358208955223,known_visit_core_500,10,4,8
431,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.8562493366922,37.8562493366922,1,1,1,80,23,83,1,1,0,0,200,0,300,850,47,83,217,167,133,0.07253086419753087,30.0,13.3,collision_intent:83;dga_entry:133;state:84,0.1499999999999999,0.04518072289156616,known_visit_core_500,10,4,8
432,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,42.05674579038361,42.05674579038361,0,0,0,57,25,61,0,3,0,0,263,0,254,727,32,61,193,122,132,0.05555555555555555,25.4,13.2,collision_intent:61;dga_entry:132;state:61,0.30000000000000004,0.3401639344262295,known_visit_core_500,10,4,8
433,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.008203536686004,39.008203536686004,0,0,0,57,23,59,2,2,0,0,239,0,242,695,29,60,182,121,121,0.05330882352941176,24.2,12.1,collision_intent:60;dga_entry:121;state:61,0.25,0.2584745762711864,known_visit_core_500,10,4,8
434,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.4771656769879,38.4771656769879,0,0,0,71,23,75,0,2,0,0,219,0,248,713,28,74,174,149,99,0.05394990366088632,24.8,9.9,collision_intent:74;dga_entry:99;state:75,0.10000000000000009,0.1433333333333333,known_visit_core_500,10,4,8
435,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.02199455489743,37.02199455489743,0,0,0,54,22,57,1,1,0,0,228,0,227,649,29,56,171,114,113,0.056862745098039215,22.7,11.3,collision_intent:56;dga_entry:113;state:58,0.30000000000000004,0.3114035087719298,known_visit_core_500,10,4,8
436,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.728603606650484,29.728603606650484,0,0,0,64,18,66,2,5,0,0,159,0,307,882,36,67,240,135,172,0.0502092050209205,30.7,17.2,collision_intent:67;dga_entry:172;state:68,0.25,0.06060606060606055,known_visit_core_500,10,4,8
437,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.00366223638212,39.00366223638212,0,0,0,87,23,88,3,3,0,0,205,0,302,860,43,89,213,180,122,0.06761006289308176,30.2,12.2,collision_intent:89;dga_entry:122;state:91,0.10000000000000009,0.017045454545454586,known_visit_core_500,10,4,8
438,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.62280471846161,36.62280471846161,0,0,0,65,22,69,0,0,1,1,211,0,158,465,6,69,89,138,20,0.022727272727272728,15.8,2.0,collision_intent:69;dga_entry:20;state:69,0.25,0.13405797101449268,known_visit_core_500,10,4,8
439,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.48679168159333,35.48679168159333,0,0,0,71,21,74,1,1,0,0,194,0,264,771,18,75,189,150,114,0.031914893617021274,26.4,11.4,collision_intent:75;dga_entry:114;state:75,0.10000000000000009,0.12162162162162171,known_visit_core_500,10,4,8
440,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.996052237875304,28.996052237875304,0,0,0,60,17,64,0,3,7,2,151,0,234,678,21,64,170,128,106,0.04142011834319527,23.4,10.6,collision_intent:64;dga_entry:106;state:64,0.1499999999999999,0.0390625,known_visit_core_500,10,4,8
441,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.578416073931535,37.578416073931535,0,0,0,53,22,57,0,0,0,0,236,0,206,592,23,56,150,113,93,0.05145413870246085,20.6,9.3,collision_intent:56;dga_entry:93;state:57,0.25,0.30263157894736836,known_visit_core_500,10,4,8
442,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.712217291406134,36.712217291406134,0,0,0,76,22,80,0,3,0,0,200,0,295,852,30,79,216,159,136,0.046511627906976744,29.5,13.6,collision_intent:79;dga_entry:136;state:80,0.25,0.07499999999999996,known_visit_core_500,10,4,8
443,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.762569493240335,37.762569493240335,3,3,3,74,22,74,4,6,0,0,209,0,300,866,31,76,224,154,146,0.04633781763826607,30.0,14.6,collision_intent:76;dga_entry:146;state:78,0.10000000000000009,0.07432432432432434,known_visit_core_500,10,4,8
444,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.531053889052515,35.531053889052515,0,0,0,68,21,70,2,0,3,3,205,0,226,659,16,74,152,146,80,0.03532008830022075,22.6,8.0,collision_intent:74;dga_entry:80;state:72,0.30000000000000004,0.12142857142857144,known_visit_core_500,10,4,8
445,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.878407703730755,29.878407703730755,0,0,0,65,18,66,3,2,0,0,159,0,219,634,20,67,152,136,83,0.04415011037527594,21.9,8.3,collision_intent:67;dga_entry:83;state:69,0.25,0.09090909090909083,known_visit_core_500,10,4,8
446,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.478040995581274,32.478040995581274,0,0,0,67,20,69,2,1,0,0,175,0,270,777,30,69,201,140,130,0.05,27.0,13.0,collision_intent:69;dga_entry:130;state:71,0.3500000000000001,0.1123188405797102,known_visit_core_500,10,4,8
447,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.194333588169705,39.194333588169705,0,0,0,87,23,85,6,6,0,0,205,0,371,1075,35,89,282,180,191,0.04151838671411625,37.1,19.1,collision_intent:89;dga_entry:191;state:91,0.25,0.07352941176470584,known_visit_core_500,10,4,8
448,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.6714982128333,37.6714982128333,0,0,0,68,23,72,0,1,0,0,218,0,275,789,33,70,205,142,133,0.05392156862745098,27.5,13.3,collision_intent:70;dga_entry:133;state:72,0.25,0.22916666666666674,known_visit_core_500,10,4,8
449,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.42812861041706,37.42812861041706,0,0,0,84,22,88,0,2,0,0,197,0,253,730,26,86,167,174,79,0.05220883534136546,25.3,7.9,collision_intent:86;dga_entry:79;state:88,0.1499999999999999,0.022727272727272707,known_visit_core_500,10,4,8
450,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,48.951747075960334,48.951747075960334,0,0,0,93,29,89,8,6,1,1,275,0,351,1011,39,96,255,193,158,0.051181102362204724,35.1,15.8,collision_intent:96;dga_entry:158;state:97,0.30000000000000004,0.1769662921348314,known_visit_core_500,10,4,8
451,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.94239311719038,34.94239311719038,0,0,0,76,21,80,0,0,0,0,183,0,246,713,22,79,167,159,87,0.04417670682730924,24.6,8.7,collision_intent:79;dga_entry:87;state:80,0.10000000000000009,0.03125,known_visit_core_500,10,4,8
452,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.712035001815934,36.712035001815934,0,0,0,75,22,79,0,4,0,0,197,0,336,960,45,79,257,158,178,0.05859375,33.6,17.8,collision_intent:79;dga_entry:178;state:79,0.10000000000000009,0.053797468354430444,known_visit_core_500,10,4,8
453,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.80721697779008,33.80721697779008,1,1,1,47,20,50,1,0,0,0,212,0,231,649,41,51,180,102,129,0.07635009310986965,23.1,12.9,collision_intent:51;dga_entry:129;state:51,0.3999999999999999,0.30000000000000004,known_visit_core_500,10,4,8
454,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.81866669497136,33.81866669497136,1,1,1,75,20,78,1,5,0,0,178,0,305,876,36,79,226,158,147,0.05333333333333334,30.5,14.7,collision_intent:79;dga_entry:147;state:79,0.25,0.044871794871794934,known_visit_core_500,10,4,8
455,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.43635177590227,28.43635177590227,0,0,0,53,17,56,1,3,0,0,166,0,255,731,28,57,198,114,141,0.047377326565143825,25.5,14.1,collision_intent:57;dga_entry:141;state:57,0.3500000000000001,0.1339285714285714,known_visit_core_500,10,4,8
456,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,48.61646378087425,48.61646378087425,1,1,1,98,29,96,6,6,2,2,265,0,400,1140,57,101,299,203,197,0.06375838926174497,40.0,19.7,collision_intent:101;dga_entry:197;state:102,0.3500000000000001,0.125,known_visit_core_500,10,4,8
457,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.976678390729674,29.976678390729674,0,0,0,55,18,59,0,0,0,0,173,0,226,640,35,58,168,117,109,0.06986027944111776,22.6,10.9,collision_intent:58;dga_entry:109;state:59,0.30000000000000004,0.13135593220338992,known_visit_core_500,10,4,8
458,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.697817606997482,29.697817606997482,0,0,0,62,18,66,0,0,0,0,159,0,255,728,34,64,191,130,125,0.05964912280701754,25.5,12.5,collision_intent:64;dga_entry:125;state:66,0.10000000000000009,0.06818181818181812,known_visit_core_500,10,4,8
459,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,44.44160447420797,44.44160447420797,0,0,0,101,26,102,3,6,0,0,233,0,365,1061,32,102,263,207,158,0.04066073697585769,36.5,15.8,collision_intent:102;dga_entry:158;state:105,0.25,0.02941176470588225,known_visit_core_500,10,4,8
