trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.60725245349462,174.60725245349462,5,5,5,99,32,92,11,0,141,2,1121,3,398,510,684,105,293,208,190,0.7781569965870307,39.8,19.0,collision_intent:105;hipc_entry:190;state:103,0.30000000000000004,0.20108695652173902,known_visit_core_500,10,4,8
333,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,127.64419625566431,127.64419625566431,4,4,4,96,45,93,7,2,129,1,760,1,347,431,610,101,246,201,146,0.8265582655826558,34.7,14.6,collision_intent:101;hipc_entry:146;state:100,0.25,0.3629032258064515,known_visit_core_500,10,4,8
334,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.10549590860121,46.10549590860121,0,0,0,73,27,77,0,2,2,2,282,0,263,364,424,78,185,155,108,0.7653429602888087,26.3,10.8,collision_intent:78;hipc_entry:108;state:77,0.25,0.24350649350649345,known_visit_core_500,10,4,8
335,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.92094113341346,53.92094113341346,3,3,3,87,31,77,14,0,0,0,319,0,243,354,375,91,152,182,61,0.8223684210526315,24.3,6.1,collision_intent:91;hipc_entry:61;state:91,0.5,0.20454545454545459,known_visit_core_500,10,4,8
336,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.32494804063496,41.32494804063496,3,3,3,88,24,84,8,1,0,0,221,0,272,382,434,90,182,182,90,0.7948717948717948,27.2,9.0,collision_intent:90;hipc_entry:90;state:92,0.30000000000000004,0.1071428571428572,known_visit_core_500,10,4,8
337,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.94647754765096,49.94647754765096,2,2,2,81,29,81,4,4,0,0,295,0,271,390,423,85,186,170,101,0.7580645161290323,27.1,10.1,collision_intent:85;hipc_entry:101;state:85,0.30000000000000004,0.18209876543209869,known_visit_core_500,10,4,8
338,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,81.45335876962956,81.45335876962956,6,6,6,109,47,81,32,2,1,1,513,0,322,428,538,111,211,224,98,0.8499210110584519,32.2,9.8,collision_intent:111;hipc_entry:98;state:113,0.55,0.3919753086419753,known_visit_core_500,10,4,8
339,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,34.05966422648646,34.05966422648646,1,1,1,60,20,60,4,1,1,1,200,0,208,266,358,65,143,129,79,0.8344988344988346,20.8,7.9,collision_intent:65;hipc_entry:79;state:64,0.3999999999999999,0.19166666666666665,known_visit_core_500,10,4,8
340,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.21672196539072,49.21672196539072,2,2,2,85,27,81,8,3,3,1,285,0,255,378,386,89,166,178,77,0.7766599597585513,25.5,7.7,collision_intent:89;hipc_entry:77;state:89,0.1499999999999999,0.22530864197530853,known_visit_core_500,10,4,8
341,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.84971748693914,44.84971748693914,1,1,1,70,26,73,1,0,0,0,272,0,278,309,524,73,205,147,131,0.8534201954397395,27.8,13.1,collision_intent:73;hipc_entry:131;state:74,0.44999999999999996,0.2226027397260273,known_visit_core_500,10,4,8
342,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,136.35717416421625,136.35717416421625,4,4,4,67,25,63,8,2,90,1,879,1,316,475,471,72,244,143,173,0.6452054794520548,31.6,17.3,collision_intent:72;hipc_entry:173;state:71,0.3999999999999999,0.19444444444444442,known_visit_core_500,10,4,8
343,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,138.13356677363058,138.13356677363058,1,1,1,61,21,64,1,1,0,0,1030,1,218,262,392,66,152,131,87,0.8596491228070176,21.8,8.7,collision_intent:66;hipc_entry:87;state:65,0.25,0.171875,known_visit_core_500,10,4,8
344,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,143.46849498949257,143.46849498949257,6,6,6,98,48,83,19,1,1,1,1027,2,327,482,498,104,223,206,121,0.7455089820359282,32.7,12.1,collision_intent:104;hipc_entry:121;state:102,0.55,0.39457831325301207,known_visit_core_500,10,4,8
345,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,132.32017050612293,132.32017050612293,1,1,1,72,28,75,1,1,111,1,814,1,419,473,783,76,343,152,267,0.7616731517509727,41.9,26.7,collision_intent:76;hipc_entry:267;state:76,0.3999999999999999,0.25,known_visit_core_500,10,4,8
346,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,59.5103980290695,59.5103980290695,2,2,2,96,34,95,5,1,33,1,314,0,334,432,569,100,234,200,134,0.81169757489301,33.4,13.4,collision_intent:100;hipc_entry:134;state:100,0.55,0.20789473684210535,known_visit_core_500,10,4,8
347,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,179.59084536680322,179.59084536680322,14,14,14,158,63,114,48,3,72,4,1148,3,536,727,880,167,369,329,207,0.7956600361663653,53.6,20.7,collision_intent:167;hipc_entry:207;state:162,0.3500000000000001,0.12280701754385959,known_visit_core_500,10,4,8
348,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,37.23720867533353,37.23720867533353,0,0,0,67,22,71,0,3,0,0,214,0,245,338,397,71,174,142,103,0.7605363984674329,24.5,10.3,collision_intent:71;hipc_entry:103;state:71,0.1499999999999999,0.158450704225352,known_visit_core_500,10,4,8
349,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,163.00632379408637,163.00632379408637,5,5,5,130,56,106,28,0,69,1,1054,3,435,566,739,135,300,269,166,0.8211111111111111,43.5,16.6,collision_intent:135;hipc_entry:166;state:134,0.3500000000000001,0.09905660377358494,known_visit_core_500,10,4,8
350,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,51.205940429080975,51.205940429080975,2,2,2,90,30,85,9,2,0,0,296,0,272,366,450,94,178,188,84,0.8426966292134831,27.2,8.4,collision_intent:94;hipc_entry:84;state:94,0.25,0.22058823529411775,known_visit_core_500,10,4,8
351,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,37.41299507652456,37.41299507652456,0,0,0,45,22,49,0,2,2,1,238,0,159,209,268,50,109,99,60,0.8195718654434251,15.9,6.0,collision_intent:50;hipc_entry:60;state:49,0.30000000000000004,0.23979591836734704,known_visit_core_500,10,4,8
352,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,142.83131703339095,142.83131703339095,0,0,0,57,17,61,0,1,0,0,1072,3,204,235,377,61,143,122,82,0.8787878787878788,20.4,8.2,collision_intent:61;hipc_entry:82;state:61,0.1499999999999999,0.05327868852459017,known_visit_core_500,10,4,8
353,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,73.16663379159776,73.16663379159776,3,3,3,107,39,103,8,2,5,3,446,0,328,438,546,112,216,223,105,0.8425925925925926,32.8,10.5,collision_intent:112;hipc_entry:105;state:111,0.5,0.2645631067961165,known_visit_core_500,10,4,8
354,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,34.61489636296269,34.61489636296269,1,1,1,52,21,54,2,2,0,0,214,0,197,242,349,56,141,112,85,0.8250591016548463,19.7,8.5,collision_intent:56;hipc_entry:85;state:56,0.30000000000000004,0.3148148148148149,known_visit_core_500,10,4,8
355,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.07988111512366,40.07988111512366,1,1,1,90,24,89,5,4,1,1,208,0,276,367,461,92,184,186,90,0.8351449275362319,27.6,9.0,collision_intent:92;hipc_entry:90;state:94,0.1499999999999999,0.07584269662921339,known_visit_core_500,10,4,8
356,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,87.88514557493008,87.88514557493008,1,1,1,61,51,63,2,5,0,0,628,0,253,304,455,65,188,130,123,0.8067375886524822,25.3,12.3,collision_intent:65;hipc_entry:123;state:65,0.55,0.5595238095238095,known_visit_core_500,10,4,8
357,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.14066962618517,53.14066962618517,3,3,3,69,31,68,5,2,0,0,338,0,253,311,448,75,178,148,105,0.8389513108614233,25.3,10.5,collision_intent:75;hipc_entry:105;state:73,0.3999999999999999,0.22058823529411775,known_visit_core_500,10,4,8
358,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.768987542142206,38.768987542142206,0,0,0,79,23,83,0,3,0,0,210,0,239,326,390,81,158,164,75,0.8245243128964059,23.9,7.5,collision_intent:81;hipc_entry:75;state:83,0.30000000000000004,0.09939759036144569,known_visit_core_500,10,4,8
359,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.96488976911074,58.96488976911074,1,1,1,97,35,98,3,1,0,0,348,0,291,395,478,99,192,200,91,0.8298611111111112,29.1,9.1,collision_intent:99;hipc_entry:91;state:101,0.3999999999999999,0.2551020408163265,known_visit_core_500,10,4,8
360,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,148.65067892599833,148.65067892599833,4,4,4,80,28,80,4,3,126,1,972,2,569,655,1051,85,484,169,400,0.7243280496209511,56.9,40.0,collision_intent:85;hipc_entry:400;state:84,0.3999999999999999,0.1499999999999999,known_visit_core_500,10,4,8
361,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.95302492288016,40.95302492288016,1,1,1,71,24,73,2,0,0,0,238,0,222,288,377,73,149,148,74,0.8452914798206278,22.2,7.4,collision_intent:73;hipc_entry:74;state:75,0.30000000000000004,0.18835616438356162,known_visit_core_500,10,4,8
362,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.32947083979005,43.32947083979005,2,2,2,76,25,77,3,4,0,0,250,0,288,373,490,81,207,161,127,0.7903225806451613,28.8,12.7,collision_intent:81;hipc_entry:127;state:80,0.30000000000000004,0.10064935064935066,known_visit_core_500,10,4,8
363,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.677837938331294,45.677837938331294,2,2,2,78,27,74,8,2,12,1,258,0,247,310,431,80,167,162,85,0.8602794411177644,24.7,8.5,collision_intent:80;hipc_entry:85;state:82,0.3999999999999999,0.277027027027027,known_visit_core_500,10,4,8
364,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,80.36640297182564,80.36640297182564,4,4,4,98,47,92,10,2,0,0,519,0,307,492,429,104,203,206,101,0.7044334975369458,30.7,10.1,collision_intent:104;hipc_entry:101;state:102,0.55,0.38043478260869557,known_visit_core_500,10,4,8
365,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.27039688426997,44.27039688426997,2,2,2,85,26,82,7,1,0,0,247,0,265,356,439,87,178,176,89,0.8220973782771536,26.5,8.9,collision_intent:87;hipc_entry:89;state:89,0.1499999999999999,0.16463414634146334,known_visit_core_500,10,4,8
366,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.1613232936255,49.1613232936255,0,0,0,72,29,76,0,3,0,0,301,0,237,313,397,75,162,151,86,0.8185567010309278,23.7,8.6,collision_intent:75;hipc_entry:86;state:76,0.25,0.2236842105263157,known_visit_core_500,10,4,8
367,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,163.7797969137203,163.7797969137203,8,8,8,106,40,81,29,4,117,1,1046,2,372,528,587,114,258,224,148,0.759379042690815,37.2,14.8,collision_intent:114;hipc_entry:148;state:110,0.44999999999999996,0.3364197530864197,known_visit_core_500,10,4,8
368,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.936391707517956,45.936391707517956,4,4,4,75,27,63,16,2,1,1,275,0,232,313,383,78,154,157,75,0.829004329004329,23.2,7.5,collision_intent:78;hipc_entry:75;state:79,0.3999999999999999,0.2658730158730158,known_visit_core_500,10,4,8
369,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,92.72442749135699,92.72442749135699,0,0,0,62,54,65,1,0,93,1,563,0,347,365,675,65,282,131,216,0.7988165680473372,34.7,21.6,collision_intent:65;hipc_entry:216;state:66,0.7,0.6269230769230769,known_visit_core_500,10,4,8
370,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.57196276167632,56.57196276167632,0,0,0,70,33,74,0,3,2,1,365,0,220,287,373,73,147,147,73,0.8458049886621315,22.0,7.3,collision_intent:73;hipc_entry:73;state:74,0.55,0.25,known_visit_core_500,10,4,8
371,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,52.19761247236158,52.19761247236158,2,2,2,74,30,75,3,1,4,4,330,0,236,329,379,82,154,160,76,0.8203463203463204,23.6,7.6,collision_intent:82;hipc_entry:76;state:78,0.30000000000000004,0.20999999999999996,known_visit_core_500,10,4,8
372,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.6632486480993,48.6632486480993,3,3,3,93,29,92,5,2,0,0,276,0,279,368,468,97,182,194,85,0.8587155963302753,27.9,8.5,collision_intent:97;hipc_entry:85;state:97,0.3500000000000001,0.16304347826086962,known_visit_core_500,10,4,8
373,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,35.70356869877656,35.70356869877656,0,0,0,61,21,64,1,2,0,0,209,0,219,307,349,65,154,130,89,0.7570498915401301,21.9,8.9,collision_intent:65;hipc_entry:89;state:65,0.3500000000000001,0.1875,known_visit_core_500,10,4,8
374,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,70.67653699318963,70.67653699318963,4,4,4,85,40,83,6,0,4,2,450,0,279,368,468,94,185,183,96,0.8447653429602888,27.9,9.6,collision_intent:94;hipc_entry:96;state:89,0.5,0.32228915662650603,known_visit_core_500,10,4,8
375,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.15755686438371,40.15755686438371,2,2,2,80,24,80,4,2,2,1,225,0,271,407,406,84,187,168,103,0.7237076648841355,27.1,10.3,collision_intent:84;hipc_entry:103;state:84,0.10000000000000009,0.09375,known_visit_core_500,10,4,8
376,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,306.8142256516687,306.8142256516687,15,15,15,178,57,127,55,6,132,2,2081,5,719,1091,1066,187,532,369,350,0.6679197994987469,71.9,35.0,collision_intent:187;hipc_entry:350;state:182,0.30000000000000004,0.10039370078740162,known_visit_core_500,10,4,8
377,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.927301959652596,58.927301959652596,1,1,1,79,34,79,4,0,6,1,358,0,244,329,403,83,161,166,78,0.8343685300207039,24.4,7.8,collision_intent:83;hipc_entry:78;state:83,0.3500000000000001,0.23734177215189867,known_visit_core_500,10,4,8
378,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.67994310973283,42.67994310973283,1,1,1,61,25,61,4,4,24,1,231,0,263,329,460,64,199,129,134,0.7705192629815746,26.3,13.4,collision_intent:64;hipc_entry:134;state:65,0.44999999999999996,0.3401639344262295,known_visit_core_500,10,4,8
379,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.67425802863058,53.67425802863058,5,5,5,106,32,97,13,1,5,5,300,0,330,475,515,114,216,224,106,0.7947530864197531,33.0,10.6,collision_intent:114;hipc_entry:106;state:110,0.44999999999999996,0.13659793814432986,known_visit_core_500,10,4,8
380,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,172.19759048485253,172.19759048485253,1,1,1,120,33,113,11,6,8,8,1233,3,353,535,523,131,222,255,98,0.7864661654135339,35.3,9.8,collision_intent:131;hipc_entry:98;state:124,0.30000000000000004,0.08628318584070804,known_visit_core_500,10,4,8
381,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,77.82202112633654,77.82202112633654,3,3,3,98,45,89,13,0,0,0,497,0,309,422,505,101,208,203,106,0.8092948717948718,30.9,10.6,collision_intent:101;hipc_entry:106;state:102,0.55,0.2780898876404494,known_visit_core_500,10,4,8
382,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,160.82274150472958,160.82274150472958,6,6,6,104,31,92,16,1,123,1,1035,2,357,470,601,111,246,219,138,0.8143631436314364,35.7,13.8,collision_intent:111;hipc_entry:138;state:108,0.55,0.05434782608695654,known_visit_core_500,10,4,8
383,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.18050864124774,43.18050864124774,1,1,1,90,25,91,3,4,2,2,233,0,262,442,344,96,166,190,72,0.6907630522088354,26.2,7.2,collision_intent:96;hipc_entry:72;state:94,0.30000000000000004,0.07417582417582413,known_visit_core_500,10,4,8
384,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.02356015493722,46.02356015493722,3,3,3,78,27,77,5,1,1,1,275,0,276,344,484,82,194,164,112,0.8316151202749141,27.6,11.2,collision_intent:82;hipc_entry:112;state:82,0.30000000000000004,0.23701298701298712,known_visit_core_500,10,4,8
385,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,54.7933836432479,54.7933836432479,1,1,1,93,32,93,4,2,0,0,322,0,299,418,479,96,203,193,106,0.7865353037766831,29.9,10.6,collision_intent:96;hipc_entry:106;state:97,0.44999999999999996,0.2123655913978495,known_visit_core_500,10,4,8
386,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,170.74162909902003,170.74162909902003,4,4,4,98,30,89,13,0,129,1,1095,3,511,627,905,105,406,207,304,0.743631881676253,51.1,30.4,collision_intent:105;hipc_entry:304;state:102,0.3999999999999999,0.1264044943820224,known_visit_core_500,10,4,8
387,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.306311517455235,53.306311517455235,4,4,4,98,31,89,13,1,1,1,303,0,362,515,571,101,261,203,159,0.7292464878671775,36.2,15.9,collision_intent:101;hipc_entry:159;state:102,0.55,0.1207865168539326,known_visit_core_500,10,4,8
388,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.20794934826095,45.20794934826095,3,3,3,103,27,93,14,0,0,0,233,0,295,371,514,104,191,211,84,0.8970331588132635,29.5,8.4,collision_intent:104;hipc_entry:84;state:107,0.44999999999999996,0.09408602150537626,known_visit_core_500,10,4,8
389,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.511987651793184,42.511987651793184,0,0,0,51,25,55,0,1,20,1,259,0,231,255,438,55,176,110,121,0.8295454545454546,23.1,12.1,collision_intent:55;hipc_entry:121;state:55,0.1499999999999999,0.3318181818181818,known_visit_core_500,10,4,8
390,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.60148705704798,46.60148705704798,3,3,3,97,28,90,11,1,0,0,246,0,299,366,531,99,200,200,99,0.885,29.9,9.9,collision_intent:99;hipc_entry:99;state:101,0.30000000000000004,0.13888888888888884,known_visit_core_500,10,4,8
391,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.25925835611528,41.25925835611528,0,0,0,56,23,60,0,1,0,0,258,0,194,257,325,61,133,121,73,0.8145363408521303,19.4,7.3,collision_intent:61;hipc_entry:73;state:60,0.1499999999999999,0.2666666666666666,known_visit_core_500,10,4,8
392,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,56.328657674154194,56.328657674154194,1,1,1,67,33,69,2,0,0,0,366,0,219,279,378,71,148,142,77,0.8513513513513513,21.9,7.7,collision_intent:71;hipc_entry:77;state:71,0.30000000000000004,0.3369565217391304,known_visit_core_500,10,4,8
393,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,75.56957479062658,75.56957479062658,1,1,1,64,44,66,2,1,0,0,526,0,222,279,387,67,155,135,87,0.832258064516129,22.2,8.7,collision_intent:67;hipc_entry:87;state:68,0.44999999999999996,0.4696969696969697,known_visit_core_500,10,4,8
394,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.32001317257271,45.32001317257271,1,1,1,74,27,76,2,2,2,2,271,0,225,369,306,80,145,158,67,0.7034482758620689,22.5,6.7,collision_intent:80;hipc_entry:67;state:78,0.3500000000000001,0.17763157894736836,known_visit_core_500,10,4,8
395,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.62693878853555,48.62693878853555,0,0,0,71,29,75,0,1,1,1,299,0,198,290,304,74,124,149,49,0.8172043010752689,19.8,4.9,collision_intent:74;hipc_entry:49;state:75,0.55,0.30333333333333323,known_visit_core_500,10,4,8
396,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.24207412350686,46.24207412350686,3,3,3,82,27,81,5,4,0,0,268,0,279,329,508,84,195,170,109,0.8683760683760684,27.9,10.9,collision_intent:84;hipc_entry:109;state:86,0.44999999999999996,0.23765432098765427,known_visit_core_500,10,4,8
397,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,176.98143084950206,176.98143084950206,7,7,7,154,57,131,27,2,132,7,1077,2,716,921,1226,163,553,321,395,0.7394451145958987,71.6,39.5,collision_intent:163;hipc_entry:395;state:158,0.3999999999999999,0.1622137404580153,known_visit_core_500,10,4,8
398,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,48.37301736430725,48.37301736430725,3,3,3,93,28,89,8,2,0,0,268,0,281,344,499,96,185,193,88,0.8990990990990991,28.1,8.8,collision_intent:96;hipc_entry:88;state:97,0.30000000000000004,0.11516853932584259,known_visit_core_500,10,4,8
399,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,69.09389947166231,69.09389947166231,6,6,6,94,40,82,16,0,3,1,432,0,311,389,544,99,212,197,114,0.8553459119496856,31.1,11.4,collision_intent:99;hipc_entry:114;state:98,0.44999999999999996,0.36585365853658547,known_visit_core_500,10,4,8
